	Term	p-value	z-score	CS	Related Genes
315	FOXA1_HepG2_hg19	9.31e-03	-0.37	1.38	CEBPB, ORM1, BTG1, IFITM2, HIBADH, RPN2, ZFAND3, GLO1, HP, CDCA7, MGST2, DBI, ENO1, ARRB2, PYGL, CXCL2, ATP5L, PLAC8, UBL5, PSAP, TMSB10, JUNB, RPS12, DUSP1, PKM2, STX7, CMTM6, H2AFV, TALDO1, CYBA, FOS, SORL1, RHOB, MARCKS, KLF6, BCL6, GNB2, IRF2, CDK2AP2, FOSB, RPL27, LRP10, SMPDL3A, ITM2B
316	FOSL2_MCF-7_hg19	1.52e-02	-0.42	1.38	KLF6, RPN2, ANXA3, TACSTD2, LY6D, ZYX, DSTN, TAGLN2, CD14, EMP3
317	HDAC2_MCF-7_hg19	1.30e-02	-0.39	1.34	HIBADH, ACTN1, DSTN, DBI, ARPC5, IQGAP1, PGD, ZFP36L1, APRT, RPS14, KLF6, DNAJC7, RPS19, GNB2, INPP5K, FFAR2, DEGS1, LRP10, RPL18, JUNB, LY6E
318	CUX1_K562_hg19	1.27e-02	-0.37	1.28	EIF4A1, VCP, CEBPB, SELPLG, MS4A3, IFITM2, HIBADH, NCF4, TWF2, CD3D, ACTB, UBL5, KRTCAP2, PSAP, TCTEX1D2, SH3BGRL3, RPL39, B2M, JUNB, RAB8A, MCTS1, PSENEN, PKM2, LMO4, SHFM1, NDUFA1, TALDO1, FOS, SCAMP2, PSMA4, BCL6, ARPC3, BTK, CDK2AP2, PTPN6, CRLF3, SLC25A5, VPS28, PRR13
319	CTCF_bone marrow macrophage_mm9	1.27e-02	-0.37	1.28	APP, CEBPB, MIDN, GSTP1, GMFG, ARPC1B, CXCR4, RPL10A, CORO1A, MRPL33, CLN5, UBL5, RPS14, KRTCAP2, CTSH, ATP6V1D, CLIC1, NADK, DUSP1, OSM, DSTN, FOS, SORL1, PPP1CA, RAB32, MYL6, 2010107E04RIK, LRG1, ARPC3, BOLA2, CD9, RPL27, TAGLN2, EIF3F, RPL29, HCST, CLEC2D, TLR2, H2-AB1
320	TBL1XR1_K562_hg19	8.18e-03	-0.33	1.25	IFITM1, NDUFA13, ALAS1, RPL34, DBI, SLC2A3, ARRB2, RPL10A, CD3D, PIK3CG, MRPL33, UBL5, RPS14, LBH, BCL7A, RPS19, MYEOV2, SH3BGRL3, JUNB, PDIA3, RPS9, ANXA2, LMO4, STX7, TALDO1, FOS, EMP3, SCAMP2, RHOB, MYL4, ACLY, PSMA4, RPL29, SLC25A5, PFDN5, VPS28, GRN, SELPLG, ATP1A1, COX5A, CLN5, PSAP, NCKAP1L, RABAC1, ATP6V1D, MARK2, NDUFA7, SEPT11, NDFIP1, PKM2, DSTN, HIGD2A, PPP1CA, DHRS7, LRG1, ARPC3, KLHL6, GNB2, STK17B, PTPN6, DYNLRB1, CRLF3
321	ELK4_HeLa-S3_hg19	1.27e-02	-0.35	1.22	EIF4A1, GRN, BTG1, HIBADH, RPL32, RPL31, RPL34, POMP, RPL10A, ACTB, ZFP36L1, UBL5, RPS14, RPS19, RPL36AL, TCTEX1D2, RPS3, MYEOV2, INPP5K, RPS11, ATP6V1E1, RPL39, RAB8A, MARK2, CAP1, SSU72, ARPC5, HIGD2A, APRT, SCAMP2, EEF1A1, BCL6, ZYX, FOSB, RPL27, CRLF3, PFDN5, GAPDH, PRR13
322	MAFK_IMR-90_hg19	1.27e-02	-0.35	1.22	MIDN, VCP, GLO1, GSTP1, SLC2A3, ATP1A1, PYGL, ACTB, PLAC8, LDHA, KRTCAP2, GLIPR1, PRDX5, LGALS1, GM2A, TMSB4X, PSAP, OSTF1, ATP6V1D, PRKACB, ANXA2, LMO4, SHFM1, STX7, H2AFV, PGD, MMP9, APRT, KLF6, MYL6, PSMA4, DNAJC7, ADSSL1, RPL27, DYNLRB1, EIF3F, P4HB, PFN1, GAPDH
323	TAF1_PFSK-1_hg19	1.26e-02	-0.35	1.2	TNFAIP8, OLFML2B, ALAS1, RPL34, CDCA7, TWF2, DBI, ATP1A1, GNAI2, CST3, UBL5, ZFP36, LBH, TMSB4X, SPP1, COTL1, INPP5K, B2M, TMSB10, JUNB, PDIA3, NDFIP1, SHFM1, RPS6, TBCA, ACLY, PSMA4, FOSB, DYNLRB1, CRLF3, LY6E
324	CEBPB_IMR-90_hg19	1.27e-02	-0.35	1.19	IFITM2, RPL32, RPL31, GSTP1, PNKP, RPL34, MGST1, DBI, ATP1A1, RPL9, PRDX5, KRTCAP2, GM2A, RPS19, TMSB4X, COTL1, ATP6V1D, CAMP, S100A11, RPS13, MCL1, NDEL1, CAP1, MCTS1, ACTN1, MIF, ARPC5, MARCKS, MYL6, BCL6, IL1B, SPATA13, ALOX5AP, IRF2, LCN2, FOSB, SGK1, PFN1, PRR13
325	POLR2A_GM15510_hg19	1.27e-02	-0.35	1.19	ALAS1, RPN2, RAB3D, TWF2, ATP2A3, RPL9, GNAI2, ATP5L, FCRLA, UBL5, GLIPR1, CCL5, ARHGDIB, TSPO, MYEOV2, NCKAP1L, CYTIP, ATP6V1E1, PDIA3, PTPN18, LYPLA2, CD72, TMEM184B, PLEKHA2, RPS6, SSU72, H2AFV, TALDO1, CYBA, PPP1CA, OSTM1, GNB2, ZYX, DEGS1, RIN3, RPL27, PFDN5, CLEC2D, PRR13
326	RFX5_HeLa-S3_hg19	1.27e-02	-0.34	1.16	NDUFA13, IFITM1, ALAS1, RPL31, TWF2, SLC2A3, PRCP, SLC2A6, ACTB, CST3, UBL5, GM2A, BCL7A, RPS6KA1, COTL1, TSPO, MYEOV2, CKB, OSTF1, RNF130, CAMP, MCL1, PDIA3, CD74, NDUFA7, NDFIP1, SEPX1, ACTN1, DSTN, TALDO1, ARPC5, SPATA13, PTPN6, TGFBI, RPL29, CRLF3, SLC25A5, PFDN5, ARL8A
327	TCF12_SK-N-SH_hg19	2.45e-02	-0.39	1.14	CD63, CEBPB, ANXA2, PLEKHA2, PKM2, LAPTM5, TWF2, EMP3, PPP1CA, ZFP36L1, PLAC8, LASP1, KLF6, LGALS1, ARHGDIB, COTL1, RIN3, TGFBI, S100A11
328	MAFK_HepG2_hg19	1.00e-02	-0.31	1.13	EIF4A1, NDUFA13, BTG1, RPL31, RPL10A, RPL9, KRTCAP2, RPL36AL, MYEOV2, B2M, JUNB, NDEL1, PSENEN, PDIA3, RPS9, DUSP1, LMO4, SEPX1, STX7, SSU72, FOS, MMP9, RHOB, ACLY, PSMA4, ERP29, SLC25A5, GAPDH, VPS28, GRN, RPN2, GLO1, PNKP, MGST1, ATP1A1, ATP5L, LDHA, PSAP, SPP1, INPP5K, LRRC8D, RABAC1, RNF130, ATP6V1D, NDUFA7, SHFM1, NDUFA1, SYVN1, HIGD2A, DHRS7, KLF6, BCL6, ARPC3, CDK2AP2, FOSB, PTPN6, DYNLRB1
329	GATA3_A549_hg19	2.31e-02	-0.36	1.08	DHRS7, LDHA, RPN2, BCL6, ZFAND3, GNB2, SYVN1, FOS, RPL10A
330	MYC_HeLa-S3_hg19	1.17e-02	-0.31	1.08	EIF4A1, NDUFA13, RPL32, HIBADH, RPL31, RPL34, DBI, ARRB2, RPL10A, RPL9, RPS14, UBL5, KRTCAP2, RPS19, GM2A, ACADM, RPS11, RPL39, B2M, TMSB10, RPS13, RPS12, PDIA3, RPS9, ANXA2, RPS6, APRT, EEF1A1, ACLY, PSMA4, SLPI, ERP29, RPL27, TAGLN2, RPL29, PPIA, GAPDH, VPS28, PRR13, CD63, PNKP, CDCA7, COX5A, LDHA, PSAP, RPS3, RPL18, ATP6V1D, SERF2, NDUFA7, NDUFA1, DSTN, TBCA, HIGD2A, P4HB, CRLF3
331	MYC_MCF 10A_hg19	1.00e-02	-0.3	1.07	TNFAIP8, NDUFA13, IFITM1, HIBADH, RPL31, RAB3D, PYGL, RPL10A, RPL9, TRIOBP, MRPL33, PIGX, LGALS3, KRTCAP2, GM2A, BCL7A, RPL36AL, RASSF5, CASP1, COTL1, RAC2, MYEOV2, OSTF1, ATP6V1E1, JUNB, RPL39, CAMP, RAB8A, PSENEN, CAP1, RPS9, LMO4, TSC22D3, SSU72, FOS, PSMA4, CHI3L1, PFDN5, S100A8, VPS28, ARL8A, GRN, ATP5L, LDHA, INPP5K, CSK, RNF130, MCL1, NDFIP1, TMEM184B, SHFM1, NDUFA3, NDUFA1, DSTN, RAB27A, TBCA, MARCKS, DHRS7, ARPC3, STK17B, CRLF3
332	GATA1_K562_hg19	2.10e-02	-0.35	1.06	TNFAIP8, RPN2, PKM2, SEPX1, CEBPE, H2AFV, FOS, RCSD1, FAIM3, ALDH2, KLHL6, PSAP, ADPRH, RAC2, CTSH, CSK, RPL18
333	MAZ_K562_hg19	1.27e-02	-0.31	1.05	SELPLG, IFITM2, RPL31, MAST3, GMFG, RAB3D, NCF4, WAS, TWF2, DBI, GDPD3, CD3D, RPL9, CXCL2, PIK3CG, PIGX, LGALS3, RPS19, ADRBK1, RPS6KA1, RAC2, MYEOV2, OSTF1, RPL39, TMSB10, TPD52, NDFIP1, NDUFA3, NDUFA1, DSTN, TALDO1, HIGD2A, MYL6, OSTM1, SPATA13, BTK, MAN2B1, PTPN6, ITM2B
334	ELK4_HEK293_hg19	1.27e-02	-0.29	1.02	EIF4A1, NDUFA13, RPL32, RPN2, PNKP, POMP, PRCP, ENO1, ACTB, CLN5, ZFP36L1, RPS14, PRDX5, RPS19, RPS3, MYEOV2, ATP6V1E1, ATP6V1D, MCL1, CAP1, EGR1, SSR4, RPS6, SSU72, FOS, APRT, OSTM1, DNAJC7, ARPC3, RPL27A, CDK2AP2, RPL27, PTPN6, EIF3F, DYNLRB1, P4HB, RPL29, PFN1, MYD88
335	MYOD1_C2C12_mm9	2.26e-02	-0.33	1.0	TPD52, CD63, EGR1, MIDN, CEBPB, DUSP1, AATK, LRMP, EMP3, AI467606, SCAMP2, LGALS3, LGALS1, BCL7A, FCGR4, CDC42EP3, SPP1, CDK2AP2, LTB, PFN1, CLEC2D, CLIC1
336	ZKSCAN1_HeLa-S3_hg19	1.27e-02	-0.28	0.98	EIF4A1, NDUFA13, ALAS1, RPL31, RPL34, MGST1, ATP1A1, PIGX, LGALS3, LDHA, GM2A, TMSB4X, PSAP, TCTEX1D2, COTL1, RPS3, MYEOV2, JUNB, PDIA3, NDFIP1, PLEKHA2, SEPX1, PKM2, ACTN1, DSTN, H2AFV, KLF2, HIGD2A, PSMA4, DNAJC7, ARPC3, IL1B, FOSB, CD9, PTPN6, DYNLRB1, RPL29, CRLF3, GAPDH
337	MAX_C2C12_mm9	1.27e-02	-0.28	0.97	EIF4A1, GRN, RPL32, RPL31, GSTP1, RPL34, ATP1A1, RPL10A, COX5A, RPL9, TRIOBP, RPS14, KRTCAP2, LASP1, RPS19, TCTEX1D2, PSAP, ACADM, RPL39, JUNB, SERF2, RPS13, MARK2, NDUFA7, DUSP1, ACTN1, RPS6, HIGD2A, SLC6A6, COX7A2L, OSTM1, ARPC3, ADPRH, CDK2AP2, DEGS1, CALM3, CLEC2D, VPS28, PRR13
338	CREB1_K562_hg19	1.88e-02	-0.31	0.96	VCP, TNFAIP8, NDUFA13, HIBADH, RPL34, ATP1A1, RPL9, CXCL2, COX5A, RPS19, RPL36AL, RPS3, INPP5K, RPL18, RABAC1, RPS11, B2M, RPL39, RPS13, RAB8A, RPS9, NDUFA7, DUSP1, LMO4, SHFM1, SSU72, NDUFA1, H2AFV, FOS, MIF, EEF1A1, KLF6, MYL6, BCL6, CDK2AP2, RPL27
339	E2F4_GM12878_hg19	1.27e-02	-0.27	0.93	EIF4A1, HIBADH, RPN2, PNKP, GLO1, ARPC1B, CXCR4, ARRB2, RPL10A, COX5A, RPL9, LITAF, CLN5, PIGX, UBL5, LBH, RPS19, GM2A, RPL36AL, TCTEX1D2, RPS3, CYTIP, PDIA3, TPD52, CD74, PKM2, NDUFA3, TALDO1, ARPC5, FOS, PGD, APRT, DHRS7, PSMA4, DNAJC7, STK17B, POU2AF1, ERP29, VPS28
340	NRF1_HepG2_hg19	1.99e-02	-0.3	0.93	PFKFB4, ALAS1, CBFB, TWF2, ARRB2, ENO1, PIGX, CLN5, KRTCAP2, PRDX5, TCTEX1D2, PSAP, INPP5K, OSTF1, RNF130, ATP6V1D, RPS13, RAB8A, RPS12, NDEL1, PSENEN, NDUFA3, STX7, DSTN, TBCA, ARPC5, SCAMP2, APRT, EEF1A1, COX7A2L, PSMA4, ERP29, CDK2AP2, FOSB, DYNLRB1, P4HB, PPIA, VPS28
341	SP2_H1-hESC_hg19	1.86e-02	-0.29	0.91	EIF4A1, GRN, VCP, RPN2, HIBADH, ENO1, RPL36AL, MYEOV2, RPL18, ATP6V1D, RAB8A, RPS9, SSR4, SHFM1, ACTN1, SYVN1, H2AFV, PGD, SCAMP2, DNAJC7, CDK2AP2, DYNLRB1, PPIA, PFDN5, PRR13
342	JUND_HeLa-S3_hg19	1.91e-02	-0.29	0.89	CEBPB, RPN2, GLO1, ENO1, LGALS3, LASP1, TMSB4X, RPS6KA1, COTL1, MCL1, LYPLA2, ANXA2, DUSP1, ANXA3, PLEKHA2, SSU72, HMHA1, G0S2, EMP3, ARPC5, RHOB, MYL6, KLF6, SLPI, TAGLN2, RIN3, EIF3F, RPL29, GAPDH, ATF3
343	RAD21_GM12878_hg19	1.76e-02	-0.28	0.88	APP, MIDN, TNFAIP8, OLFML2B, BTG1, HIBADH, ARRB2, RPL10A, LASP1, RPS19, RASSF5, EMB, B2M, RPL39, RAB8A, DUSP1, TSC22D3, H2AFV, DOK2, ADSSL1, RPL27, SLC25A5, GRN, CEBPB, PFKFB4, CEBPE, GDPD3, PRDX5, ADRBK1, INPP5K, CSK, CD14, RABAC1, MARK2, PTPN18, NDUFA7, RAB27A, SORL1, SLC6A6, DHRS7, MARCKS, SELL, ARPC3, ZYX, PTPN6, EIF3F, CRLF3, LRP10, MYO1F
344	CREB1_ECC-1_hg19	1.88e-02	-0.28	0.87	EIF4A1, VCP, BTG1, HIBADH, RPL31, PNKP, RPL34, ATP1A1, RPL9, LDHA, RPS3, INPP5K, RABAC1, RPS11, ATP6V1E1, B2M, JUNB, RPS13, RAB8A, NDEL1, MCTS1, CD74, RPS9, NDUFA7, LMO4, DUSP1, FOS, ACLY, MYL6, BCL6, RPL27, PRKD2, EIF3F, RPL29
345	TAL1_G1E-ER4_mm9	2.76e-02	-0.31	0.87	PFKFB4, NDUFA3, CMTM6, DSTN, HBB-B1, RCSD1, AI467606, VPREB1, IL1B, TCTEX1D2, ARHGDIB, RAC2, CSK, DEGS1, PTPN6, CRLF3, ATP6V1E1, ITM2B
346	EP300_ECC-1_hg19	2.69e-02	-0.3	0.85	RPN2, DUSP1, PLEKHA2, PKM2, TALDO1, G0S2, FOS, APRT, LASP1, SLPI, GNB2, LCN2, RPL27, RNF130, JUNB
347	ELF1_HCT116_hg19	2.03e-02	-0.26	0.82	NDUFA13, WDR1, RPL32, ARPC1B, RPL34, CLN5, UBL5, RPS19, RPS3, MYEOV2, ATP6V1E1, RPL18, ATP6V1D, MARK2, MCL1, MCTS1, CAP1, LYPLA2, RPS6, NDUFA1, SCAMP2, PSMA4, ARPC3, RPL27, RPL29
348	USF1_SK-N-SH_hg19	1.47e-02	-0.23	0.77	EIF4A1, BTG1, HIBADH, MAST3, DBI, SLC2A6, MRPL33, RPS14, RPL36AL, ATP6V1E1, B2M, JUNB, CAP1, TPD52, RPS9, DUSP1, RPS6, H2AFV, CYBA, APRT, RAB32, ACLY, PSMA4, DNAJC7, ERP29, ARHGEF3, SLC25A5, PRR13, CD63, GRN, RPN2, ATP1A1, COX5A, CLN5, LDHA, PSAP, LRRC8D, RNF130, EGR1, NDUFA7, ARPC5, TBCA, KLF6, BCL6, OSTM1, GNB2, STK17B, DEGS1, EIF3F, CRLF3
349	RAD21_SK-N-SH_hg19	1.88e-02	-0.24	0.73	APP, OLFML2B, BTG1, RAB3D, ARRB2, RPL10A, TRIOBP, LBH, TMSB4X, RASSF5, SH3BGRL3, JUNB, RAB8A, DUSP1, ACTN1, H2AFV, RHOB, RAB32, COX7A2L, ERP29, RPL29, SGK1, SLC25A5, CEBPB, GRN, CEBPE, GSTP1, CDCA7, CXCR4, PRCP, GDPD3, IQGAP1, PRDX5, ADRBK1, INPP5K, CSK, ATP6V1D, MARK2, MCL1, PTPN18, EGR1, NDUFA7, SEPT11, NDFIP1, RAB27A, SORL1, DHRS7, MARCKS, KLF6, SELL, ARPC3, RPL27A, DEGS1, EIF3F, CRLF3, LRP10, MYO1F
350	UBTF_CH12.LX_mm9	1.99e-02	-0.22	0.69	OLFML2B, HIBADH, POMP, TWF2, ARRB2, SLC2A6, ACTB, GNAI2, GPI1, PSTPIP1, GM2A, CSK, ATP6V1E1, PRKACB, NAPSA, DUSP1, RPS6, STX7, NDUFA1, PGD, SC4MOL, PSMB8, SLC6A6, TSPAN14, DHRS7, KLF6, PSMA4, OSTM1, POU2AF1, ADPRH, 2310009A05RIK, ZYX, ADSSL1, RIN3, LRP10, CRLF3, ARL8A, H2-D1
351	TEAD4_SK-N-SH_hg19	3.72e-02	-0.26	0.67	PLAC8, LASP1, LGALS1, ANXA2, PLEKHA2, TMSB4X, COTL1, DSTN, TAGLN2, JUNB, VPS28, ZFP36L1
352	SIN3A_GM12878_hg19	1.99e-02	-0.21	0.66	TNFAIP8, NDUFA13, SELPLG, GMFG, DBI, LRMP, RPL10A, RPL9, ACTB, MRPL33, CD79B, TCTEX1D2, RAC2, LRRC8D, TSPO, MYEOV2, ATP6V1E1, RPL39, RAB8A, PDIA3, PTPN18, NDUFA7, RPS9, SEPT11, SEPX1, NDUFA3, LAPTM5, H2AFV, CYBA, PGD, HIGD2A, EEF1A1, ACLY, ARHGAP30, KLHL6, FOSB, RPL27, SLC25A5
353	NR2C2_GM12878_hg19	3.20e-02	-0.23	0.63	RPL31, RPL34, TWF2, HMHA1, PGD, FAIM3, MRPL33, RPS14, UBL5, LASP1, RPL27, DYNLRB1, RPL29, VPS28
354	TFAP2A_HeLa-S3_hg19	1.93e-02	-0.2	0.63	MIDN, HIBADH, CBFB, ARPC1B, GSTP1, CDCA7, MGST2, SLC2A6, COX5A, ARHGAP4, LGALS3, LDHA, RPL36AL, TCTEX1D2, RPS6KA1, COTL1, SPP1, RNF130, JUNB, S100A11, PSENEN, ANXA2, PKM2, PLEKHA2, ANXA3, ACTN1, HMHA1, KLF6, SLPI, ZYX, ADSSL1, TAGLN2, PLP2, PFN1, GAPDH, S100A8, PRR13, LY6E
355	SAP30_K562_hg19	1.99e-02	-0.2	0.63	NDUFA13, RPL34, POMP, MGST1, DBI, GDPD3, PYGL, RPL9, SLC2A6, PIK3CG, PIGX, ZFP36L1, LASP1, PRDX5, BCL7A, MYEOV2, ATP6V1E1, JUNB, PRKACB, CAP1, PTPN18, ANXA2, SSR4, NDUFA3, SYVN1, RAB27A, HMHA1, ATP1B1, SCAMP2, HIGD2A, ACLY, MYL6, LRG1, BTK, PTPN6, CD69, GAPDH, ATF3
356	RCOR1_GM12878_hg19	1.99e-02	-0.2	0.63	TNFAIP8, ALAS1, HIBADH, RPL31, NEDD9, SLC2A3, LRMP, LITAF, COX5A, UBL5, RPS19, TCTEX1D2, PSAP, CCL3, MYEOV2, LRRC8D, CTSH, NCKAP1L, ATP6V1D, CAMP, NDEL1, MCL1, CD74, NDUFA7, NDFIP1, SSU72, TALDO1, APRT, ACLY, ARHGAP30, ERP29, BTK, RIN3, PTPN6, LCP1, LRP10, VPS28, MYD88
357	GTF3C2_HeLa-S3_hg19	2.90e-02	-0.22	0.61	RPL32, RPN2, RAB3D, COX5A, ATP5L, PIGX, RPS14, LASP1, OSTF1, ACADM, ATP6V1E1, RPL39, RPS12, PLEKHA2, SHFM1, RPS6, NDUFA1, H2AFV, ARID3A, KLF2, SLPI, ARPC3, ERP29, DYNLRB1, CRLF3
358	EGR1_H1-hESC_hg19	2.72e-02	-0.21	0.59	LYPLA2, CD63, RPL32, HIBADH, CDCA7, PGD, COX5A, RPS14, LASP1, BCL6, RPS19, IRF2, ZYX, COTL1, MYEOV2, PTPN6, DEGS1, TGFBI, PRKACB, PFDN5, VPS28, RPS12
359	USF1_HepG2_hg19	2.86e-02	-0.2	0.57	EIF4A1, CD63, ORM1, GRN, MAST3, DBI, ENO1, COX5A, RPS14, LDHA, RPL36AL, PSAP, LRRC8D, ATP6V1E1, ATP6V1D, TPD52, NDUFA7, DUSP1, ACTN1, HMHA1, CYBA, APRT, RAB32, ACLY, KLF6, BCL6, OSTM1, STK17B, BOLA2, ERP29, EIF3F
360	FOXA1_ECC-1_hg19	3.59e-02	-0.22	0.56	MARCKS, BTG1, BCL6, HIBADH, ZFAND3, GNB2, SYVN1, CALM3, FOS, ARRB2, LRP10
361	TBP_H1-hESC_hg19	1.99e-02	-0.18	0.55	TNFAIP8, IFITM2, RPN2, RAB3D, TWF2, PRCP, LGALS3, GNG10, RPS19, TCTEX1D2, RPS6KA1, COTL1, CTSH, MYEOV2, RPS11, PRKACB, RNF130, LYPLA2, NDUFA7, TMEM184B, NDFIP1, NDUFA1, TALDO1, DSTN, FOS, HIGD2A, SCAMP2, PPP1CA, SLC6A6, OSTM1, ARPC3, ZYX, TAGLN2, MAN2B1, PTPN6, RPL27, LRP10, SLC25A5
362	NR2F2_MCF-7_hg19	4.15e-02	-0.21	0.53	CD63, CEBPB, ARPC1B, RAB3D, TACSTD2, MGST2, GDPD3, COX5A, TRIOBP, ADRBK1, ADPRH, TAGLN2, LRP10, LY6E
363	PBX3_SK-N-SH_hg19	1.98e-02	-0.17	0.52	PFKFB4, MIDN, BTG1, HIBADH, WDR1, CORO1A, COX5A, RPL36AL, RASSF5, ARHGDIB, PSAP, RPS11, TMSB10, JUNB, RAB8A, MCL1, MCTS1, LYPLA2, SEPT11, SSR4, LMO4, DUSP1, ACTN1, STX7, H2AFV, FOS, PGD, RHOB, SCAMP2, KLF6, BCL6, GNB2, FOSB, P4HB, DYNLRB1, CRLF3, LRP10, VPS28, PRR13
364	RNF2_K562_hg19	1.99e-02	-0.17	0.52	BTG1, CDCA7, CXCR4, ENO1, COX5A, LGALS3, LDHA, TMSB4X, COTL1, SPP1, SIRPA, TMSB10, B2M, JUNB, TPD52, CMTM7, PTPN18, PKM2, ACTN1, EMP3, FOS, PGD, ATP1B1, VAV1, SLC6A6, DHRS7, MARCKS, OSTM1, RPL27A, STK17B, CDC42EP3, ERP29, ZYX, DEGS1, PPIA, SMPDL3A, MYD88, ITM2B
365	GTF3C2_K562_hg19	3.44e-02	-0.19	0.5	PFKFB4, NDFIP1, RPS6, NDUFA1, H2AFV, ARID3A, COX5A, PIGX, EEF1A1, RPS14, LASP1, FOSB, DYNLRB1, ACADM, ATP6V1E1, CRLF3, RPS12
366	ZNF384_K562_hg19	1.99e-02	-0.15	0.46	EIF4A1, GRN, NDUFA13, TNFAIP8, GLO1, ARPC1B, CDCA7, RPL9, COX5A, GNAI2, CST3, LDHA, KRTCAP2, LBH, RPS19, TMSB4X, CTSH, JUNB, RNF130, RPL39, PTPN18, NDUFA7, SEPT11, SHFM1, STX7, G0S2, TALDO1, ARPC5, MYL4, EEF1A1, DHRS7, BCL6, LCP1, RPL29, CRLF3, LRP10, PFDN5, VPS28
367	STAT2_K562_hg19	3.27e-02	-0.17	0.46	IFITM1, SAMD9L, IFITM2, KLHL6, IRF2, B2M, MYD88, NADK
368	POLR2A_CH12.LX_mm9	1.99e-02	-0.15	0.45	GSTP1, TWF2, ARRB2, ARHGAP4, PLAC8, VPREB3, UBL5, BCL7A, RPL36AL, H2-DMB1, SPP1, COTL1, TSPO, ATP6V1E1, SERF2, TPD52, PDIA3, SEPT11, SSR4, STX7, HMHA1, H2AFV, FOS, ATP1B1, SC4MOL, HIGD2A, COX7A2L, OSTM1, FCGR4, ARPC3, CDC42EP3, LY6D, CD9, FOSB, MAN2B1, CRLF3, MYO1F, H2-D1
369	SMARCB1_HeLa-S3_hg19	1.99e-02	-0.13	0.41	CEBPB, TNFAIP8, PFKFB4, ALAS1, WDR1, POMP, TWF2, CDCA7, ARRB2, IQGAP1, MRPL33, PIGX, PSAP, MYEOV2, INPP5K, PRKACB, SERF2, PDIA3, CAP1, PTPN18, NDFIP1, DUSP1, SEPX1, TSC22D3, ARPC5, PGD, KLF2, HIGD2A, SCAMP2, EEF1A1, ACLY, COX7A2L, OSTM1, STK17B, GNB2, ERP29, DYNLRB1, CRLF3
370	EZH2_HepG2_hg19	3.04e-02	-0.15	0.41	RPL31, RPL34, POMP, DBI, RPL10A, RPL9, CXCL2, LITAF, MRPL33, ZFP36L1, LGALS3, GLIPR1, ATP6V1E1, RPL18, B2M, MCTS1, CD74, H2AFY, ANXA3, SHFM1, CMTM6, RPS6, TBCA, SORL1, EEF1A1, TYROBP, LRG1, CD9, PRTN3, RPL27, LCP1, P4HB, EIF3F, RPL29, SMPDL3A, MYO1F, LY6E
371	TFAP2C_HeLa-S3_hg19	1.99e-02	-0.13	0.39	CD63, MIDN, HIBADH, CBFB, ARPC1B, CDCA7, ATP2A3, MGST2, SLC2A6, COX5A, LITAF, ZFP36L1, LASP1, RPL36AL, TMSB4X, TCTEX1D2, ARHGDIB, CD14, B2M, RNF130, PSENEN, SSR4, ANXA2, PKM2, PLEKHA2, ANXA3, STX7, DSTN, ARID3A, EMP3, APRT, SLPI, ZYX, ARHGEF3, MAN2B1, PLP2, GAPDH, S100A8
372	POLR2A_GM19193_hg19	1.99e-02	-0.12	0.38	TNFAIP8, ALAS1, RNPEPL1, ZFAND3, TWF2, ATP2A3, WAS, LRMP, ATP5L, PIGX, UBL5, PSAP, NCKAP1L, ATP6V1E1, PRKACB, RPL39, RAB8A, PTPN18, NDUFA7, SEPT11, PLEKHA2, SEPX1, ACTN1, NDUFA3, SSU72, TALDO1, RAB27A, PGD, PPP1CA, COX7A2L, OSTM1, KLHL6, GNB2, ZYX, FOSB, DEGS1, HCST, PRR13
373	ELK1_HeLa-S3_hg19	1.99e-02	-0.12	0.37	VCP, ALAS1, IFITM2, RPL31, RPL34, COX5A, TRIOBP, PIGX, MRPL33, UBL5, KRTCAP2, GM2A, RPS19, TCTEX1D2, ARHGDIB, INPP5K, MYEOV2, ATP6V1E1, MARK2, CAP1, NDUFA7, NDFIP1, SEPX1, DUSP1, PLEKHA2, PKM2, TSC22D3, RPS6, H2AFV, PPP1CA, RHOB, PSMA4, OSTM1, ARPC3, TAGLN2, RPL27, PLP2, CRLF3
374	CTCF_liver_mm9	1.99e-02	-0.12	0.37	APP, CEBPB, RNPEPL1, HIBADH, RPL32, GSTP1, CXCR4, ARRB2, RPL10A, MRPL33, GPI1, RPS14, ZFP36, KRTCAP2, CTSH, ATP6V1D, EGR1, SSR4, PLEKHA2, DUSP1, NDUFA3, TSC22D3, CMTM6, G0S2, SORL1, PPP1CA, RAB32, DHRS7, MYL6, 2010107E04RIK, ARPC3, BOLA2, RPL27, EIF3F, PFDN5, CLEC2D, PRR13, TLR2
375	MYBL2_HepG2_hg19	2.60e-02	-0.12	0.36	EIF4A1, NDUFA13, IFITM2, RPL32, GLO1, PNKP, RPL34, DBI, PRCP, ATP1A1, MRPL33, ATP5L, UBL5, LDHA, RPS19, MYEOV2, TMSB10, RNF130, JUNB, RPL39, MCL1, PDIA3, PTPN18, SHFM1, RPS6, NDUFA1, H2AFV, FOS, RPL29, CRLF3, PFDN5
