	Term	p-value	z-score	CS	Related Genes
313	ZKSCAN1_CH12.LX_mm9	1.40e-03	-0.41	2.33	H2-DMA, AKAP8L, ATP2A3, CXCR5, ACTB, SOCS3, H2-DMB2, SNN, UBB, H2-DMB1, PLCG2, PIM3, CTSE, SKIL, MARK2, KPNA1, MLL1, CD74, ST6GAL1, H2-EB1, RNF44, LAPTM5, MLL5, MORF4L1, ELF1, LCK, HBP1, SQSTM1
314	TRIM28_K562_hg19	1.32e-03	-0.41	2.32	GYPA, RPL3, BTG1, GGNBP2, RPL32, CETN3, TNFAIP3, SLC4A1, ATP1A1, SAMSN1, ZFP36L1, HERPUD1, RPS15, UGCG, ZNRD1, UROD, TMEM66, FTH1, DHX38, HIST1H3H, CCR7, HIST1H1C, HSPA9, CSNK1G3, CD164, ST6GAL1, H3F3B, GADD45A, ARRDC3, STAT3, MLL5, TPST2, RNF145, SLC25A37, MORF4L1, RILPL2, RPS29, RANBP10, MATR3, STT3B, HNRNPC
315	GATA2_G1E-ER4_mm9	1.78e-03	-0.43	2.32	WBP2, PPP1R10, AW549877, H2-DMA, H2-Q6, STXBP2, CETN3, LENG9, IRS2, STK4, CD3E, POLD1, MKNK2, SNX8, NDEL1, CD164, UVRAG, EGR2, D8ERTD738E, HMHA1, KLF4, LSM4, GADD45G, IMPACT, NGFRAP1, CD6, RPS29, STT3B
316	JUN_HepG2_hg19	1.38e-03	-0.41	2.31	BTG1, POP4, TNFAIP3, BACH2, RELA, HERPUD1, ZC3H12D, PPP2CB, ZNRD1, UBB, TMEM66, LMNA, SKIL, TBC1D15, OSBPL9, PRNP, CDV3, UVRAG, RNF44, MREG, ELOVL5, VPS37B, ZCRB1, MLL5, YWHAZ, SORL1, TGFBR2, PTP4A1, SLC25A37, KLF7, ELF1, KLF6, BCL6, RPS29, POLR1D, RANBP10, CCDC86, RPL24, FOSB, HBP1
317	ESRRA_GM12878_hg19	1.88e-03	-0.42	2.27	PANK4, HSPA9, PLK3, CDT1, BTG1, GGNBP2, CHKA, AKAP8L, SLC2A1, CIRBP, CHCHD10, JOSD2, VPS37B, NTAN1, GTPBP4, RABGEF1, LBH, RANBP10, TBC1D10C, PIM3, XIST, JUNB, CSNK1G2, ATF4
318	CREB1_GM12878_hg19	2.20e-03	-0.43	2.24	CD74, CD164, SH2D2A, POP4, LRMP, VPS37B, ZCRB1, WBP11, SLC25A37, BCL6, UBB, RPL24, STRAP, DHX38, RPL27, RABAC1, UBA52, EMD, TBC1D15, RPS13
319	EP300_ECC-1_hg19	2.35e-03	-0.43	2.21	CD164, CLIC4, CHKA, PLEKHA2, STAT3, EMP1, HERPUD1, GADD45G, PPP2CB, IMPACT, FCHSD2, UBB, MKNK2, RPL27, PIM3, JUNB, ARF6
320	CTCF_fibroblast of dermis_hg19	1.38e-03	-0.39	2.18	DDX6, CD274, DAZAP2, CEBPB, DYRK3, RPL3, BTG1, DGKD, CD82, LDB1, ATP10D, ATP1A1, ZFP36L1, ZC3H12D, RPS15, ALAD, STIP1, ZNRD1, TMEM66, TRA2A, MKNK2, CD164, MREG, H3F3B, F2R, WBP11, SORL1, GTPBP4, HS3ST1, GNL3, NFKBIA, PTP4A2, SLC25A37, KLF7, RPS29, DAD1, IRF1, STK17B, PFDN5, ARF6
321	POLR2A_H54_hg19	1.38e-03	-0.38	2.13	DDX6, DYRK3, LDB1, CD81, AKAP8L, NRM, STK4, RAP1B, UGCG, UBB, POLD1, MKNK2, PLCG2, ARIH2, PIM3, JUNB, SNX8, TBC1D15, RPL19, HSPA9, CDV3, CSNK1G3, CD164, EGR1, MEF2C, NUDC, ST6GAL1, CHKB, EMP1, CHCHD10, GNL3, TPST2, CCT6A, PTP4A2, SPATA13, STRAP, RPL24, FOSB, HNRNPC, EIF3D
322	POLR2AphosphoS2_MEL cell line_mm9	1.38e-03	-0.36	2.01	PANK4, H2-T23, DDX6, ISCA1, BTG1, H2-DMA, AKAP8L, NRM, ARHGAP4, KRTCAP3, RABGEF1, TBK1, DDRGK1, RNF19A, TBC1D10C, HIST1H3H, HMGN2, EMD, TNFRSF4, HIST1H1C, MLL1, PLK3, HSPA8, CHKB, D8ERTD738E, CHKA, GCH1, F2R, HMHA1, ATP1B3, MLL5, NFKBIA, NISCH, KLF7, IMPACT, PRKD2, HNRNPC, STT3B, SQSTM1, UBA52
323	CTCF_GM10248_hg19	1.38e-03	-0.35	2.0	DDX6, DAZAP2, CD274, PRR7, RPL3, DGKD, EIF4A3, ATP10D, DENND3, LITAF, BACH2, FOXO1, ARHGAP4, RPS15, ZC3H12D, STIP1, PPP2CB, PUF60, TMEM66, MKNK2, SKIL, PLK3, EGR2, MREG, MAP3K1, TSC22D3, F2R, NTAN1, SORL1, GTPBP4, NFKBIA, PTP4A2, SLC25A37, ARPC3, IRF1, MORF4L2, UBE2O, MATR3, CSNK1G2, ARF6
324	POLR2AphosphoS2_CH12.LX_mm9	1.38e-03	-0.35	1.96	PANK4, H2-T23, DDX6, CEBPB, AHCTF1, GGNBP2, LDB1, TCF25, CD81, ZFAND2A, HVCN1, NRM, SLC2A1, STK4, ETS1, RELA, FOXO1, SRR, FAM102A, H2-DMB1, RNF19A, NFKBIZ, LMNA, ARIH2, PIM3, EMD, MAP4K1, PRNP, HSPA8, CSNK1G3, PLK3, H2-EB1, TPM4, CHKA, ATP1B3, GTPBP4, RASA1, STT3B, LRP10, ATF3
325	ETS1_GM12878_hg19	1.57e-03	-0.35	1.94	RPS15, AHCTF1, GGNBP2, TFRC, PUF60, RPL12, JOSD2, SMG7, HIST1H1C
326	ATF3_H1-hESC_hg19	1.79e-03	-0.35	1.92	DAZAP2, EIF4A1, CEBPB, WBP2, POP4, ZFAND2A, TNFAIP3, ZFP36L1, HERPUD1, NUAK2, TBK1, UBB, SESN1, HMGN2, SLC38A2, RPL19, MAP4K1, UVRAG, CD164, ZCRB1, GNL3, NGFRAP1, BCL6, RPS29, RPL24, CCDC86, HBP1, EIF3F, UBA52, ATF4
327	E2F1_HeLa-S3_hg19	1.38e-03	-0.33	1.89	DYRK3, CLIC4, ODC1, CHD7, DENND3, STK4, RAP1B, GNA13, SOCS3, TBK1, POLD1, RNF19A, FTH1, TRA2A, ARIH2, PIM3, HMGN2, SNX8, RPL39, SKIL, TBC1D15, HMGN1, CD164, CDT1, CHKA, PLEKHA2, ATP1B3, ZCRB1, KLF4, LSM4, GNL3, NISCH, PTP4A1, PTP4A2, FCHSD2, IRF1, POLR1D, MYH9, EIF3D, ARF6
328	POU2F2_GM12878_hg19	1.59e-03	-0.32	1.77	CD81, CUL3, AKAP8L, STXBP2, EIF4A3, ATP1A1, STK4, SAMSN1, SOCS3, ZNRD1, TRA2A, SRGN, CHKA, VPS37B, ZCRB1, GTPBP4, GNL3, GADD45G, PER1, ELF1, RILPL2, ARPC3, RPS29, IRF1, RANBP10, TXNIP, RPL24, CD69, EIF3D, UBA52, PFDN5
329	EP300_SK-N-SH_hg19	1.41e-03	-0.31	1.75	TFRC, SLC4A1, ETS2, ACTB, AQP1, RPS15, ZNRD1, UBL3, UROD, FTH1, JUNB, CD97, CSNK1G3, WSB1, ARRDC3, EMP1, TGFBR2, IMPACT, TXNIP, RPL24, CCDC86, CD274, WBP2, CUL3, ODC1, THY1, ATP1A1, ZFP36L1, GNA13, STIP1, SOCS3, PPP2CB, UBB, MKNK2, TRA2A, LMNA, HIST1H3H, SLC38A2, TBC1D15, GADD45A, PLEKHA2, STAT3, MLL5, GADD45G, CCT6A, KLF7, PER1, SLC25A37, BCL6
330	ELK1_HeLa-S3_hg19	1.38e-03	-0.3	1.7	DDX6, DYRK3, CLIC4, RPL3, OAT, TCF25, POP4, AKAP8L, NRM, HERPUD1, SRR, ZNRD1, PUF60, UBB, UROD, FTH1, TRA2A, DHX38, MARK2, HSPA9, WSB1, H3F3B, GCH1, PLEKHA2, TSC22D3, VPS37B, TGFBR2, PTP4A1, PER1, IMPACT, RILPL2, RPS29, ARPC3, IRF1, TXNIP, CCDC86, RPL27, UBA52, EIF3D, RPS24
331	FOXA1_ECC-1_hg19	3.07e-03	-0.34	1.68	CD164, BTG1, AKAP8L, BZW2, BACH2, HERPUD1, TGFBR2, FCHSD2, BCL6, KLF9, HBP1, LRP10, RPL19
332	POLR2AphosphoS5_K562_hg19	1.99e-03	-0.31	1.66	GYPA, OAT, TCF25, CD81, SH2D2A, AKAP8L, CETN3, STXBP2, EIF4A3, LENG9, IRS2, SAMSN1, ALAD, SOCS3, PIM3, TBC1D15, HSPA8, UVRAG, CSNK1G3, IFNGR1, PLEKHA2, CHCHD10, ZCRB1, TPST2, PER1, SLC25A37, IRF1, HBP1, EIF3F, EIF3D, ARF6
333	ELF1_HepG2_hg19	1.63e-03	-0.3	1.64	BTG1, TFRC, TCF25, RPL12, ZFAND2A, ATP1A1, BZW2, RAP1B, RPS15, ALAD, PPP2CB, TBK1, ZNRD1, UROD, FTH1, ARIH2, DHX38, PIM3, RABAC1, RPL39, TBC1D15, UNC45A, CSNK1G3, GADD45A, CIRBP, VPS37B, ZCRB1, YWHAZ, LSM4, GTPBP4, TGFBR2, MORF4L1, IMPACT, RPS29, RPL24, PRKD2, TMBIM6, EIF3D, PFDN5, ARF6
334	POLR2AphosphoS2_HepG2_hg19	1.38e-03	-0.29	1.64	ISCA1, BTG1, OAT, CUL3, POP4, CETN3, STXBP2, ODC1, RPS15, RAP1B, PPP2CB, RABGEF1, ZNRD1, RPL18A, MKNK2, TRA2A, RABAC1, JUNB, SKIL, KPNA1, NDEL1, UVRAG, NUDC, KLF13, GCH1, CHCHD10, WBP11, GTPBP4, EIF5, RPS29, ARPC3, DAD1, IRF1, STK17B, SPATA13, PDCD4, UBE2O, FOSB, MYH9, UBA52
335	MAZ_HeLa-S3_hg19	1.38e-03	-0.29	1.62	EIF4A1, CEBPB, TFRC, ODC1, NRM, RPS15, ALAD, FAM134B, UBB, POLD1, DHX38, HMGN2, SNX8, RPL39, MARK2, HMGN1, HSPA9, UNC45A, UVRAG, CD164, PLAUR, EMP1, HMHA1, ZCRB1, VPS37B, LSM4, GNL3, TPST2, CCT6A, NISCH, PER1, NGFRAP1, EIF5, DAD1, STK17B, IRF1, RPL24, TXNIP, UBA52, EIF3D
336	TAF1_ECC-1_hg19	2.28e-03	-0.3	1.55	TCF25, RPL12, POP4, CETN3, STK4, GNA13, PPP2CB, LBH, ZNRD1, UBB, RPL39, RPL19, HSPA9, UNC45A, CSNK1G3, IFNGR1, ZCRB1, WBP11, LSM4, GTPBP4, GNL3, CCT6A, NISCH, SLC25A37, KLF6, IRF1, SERINC1, EIF3D, UBA52
337	NELFE_CH12.LX_mm9	1.38e-03	-0.27	1.55	CPM, CD274, H2-T23, H2-Q6, POP4, ATP10D, H2-Q5, STK4, SAMSN1, RNASET2B, FOXO1, ARHGAP4, RPS15, FAM134B, SNN, TBK1, UROD, RNF19A, TRA2A, PIM3, JUNB, MARK2, CSNK1G3, PRNP, EGR1, NUDC, CHKB, GCH1, ARRDC3, HMHA1, VPS37B, GADD45G, SLC25A37, PER1, IMPACT, ARPC3, PRKAR1A, STK17B, EIF3D, RPS24
338	CTCF_GM06990_hg19	1.97e-03	-0.29	1.53	DDX6, CD274, DYRK3, CEBPB, DGKD, OAT, LDB1, CD82, WBP2, CXCR5, STK4, LITAF, ETS2, ZFP36L1, ALAD, RAP1B, RPS15, ZC3H12D, PPP2CB, STIP1, LBH, TMEM66, MKNK2, ARIH2, SKIL, MAP3K1, MREG, TSC22D3, F2R, NTAN1, WBP11, LSM4, SORL1, GTPBP4, HS3ST1, NFKBIA, SLC25A37, ARPC3, MORF4L2, UBE2O, MATR3, EIF3F, ARF6
339	JUND_HCT116_hg19	4.18e-03	-0.32	1.51	PRNP, KLF7, MBNL1, ELF1, GADD45A, EMP1, SNORA65, JUNB, ATF3, ATF4, HIST1H1C
340	IRF3_HepG2_hg19	2.62e-03	-0.28	1.46	HSPA8, UVRAG, EIF4A1, DAZAP2, NUDC, H3F3B, AKAP8L, WBP11, MLL5, RELA, PTP4A1, STIP1, KLF6, EIF5, RPL18A, MYH9, HBP1, HNRNPC, EIF3F
341	POLR2A_lung_mm9	1.38e-03	-0.23	1.3	H2-T23, RPL32, WBP2, H2-Q6, STXBP2, AKAP8L, CXCR5, 1810064F22RIK, NEDD9, H2-Q5, CD3G, SAMSN1, ETS1, ARHGAP4, SERPINB1A, PPP2CB, FAM102A, CCL5, PLCG2, DHX38, HIST1H3H, CYTIP, KPNA1, PLK3, UVRAG, H2-T10, GCH1, GADD45A, TSC22D3, LAPTM5, ZCRB1, MIF, CCT6A, IMPACT, ARPC3, STK17B, UBE2O, FOSB, CCDC86, CD69
342	TAF1_K562_hg19	2.44e-03	-0.25	1.28	PANK4, DYRK3, RPL3, CUL3, ODC1, LENG9, SAMSN1, BACH2, FOXO1, SOCS3, RPL18A, MKNK2, SRGN, ST6GAL1, NUDC, CHKA, GCH1, ACTN2, GADD45A, CHCHD10, ATP1B3, PLRG1, ZCRB1, GTPBP4, TPST2, PER1, STRAP, FOSB, EIF3F, CD69, LRP10, EIF3D
343	POLR2A_GM19099_hg19	2.46e-03	-0.24	1.24	PANK4, PRR7, CLIC4, LDB1, BRI3, ODC1, CETN3, AKAP8L, ATP2A3, LRMP, STK4, RABGEF1, ZNRD1, PUF60, CCL5, POLD1, NFKBIZ, ARIH2, TBC1D10C, RPL39, RPS13, HSPA9, CHKA, PLEKHA2, CHCHD10, ATP1B3, ZCRB1, GNL3, GADD45G, NISCH, PER1, RANBP10, STRAP, FOSB, TXNIP, UBA52, PFDN5, ARF6, ATF4
344	CTCF_brain microvascular endothelial cell_hg19	2.69e-03	-0.24	1.24	CD274, DDX6, DAZAP2, CEBPB, RPL3, CD82, ATP10D, DENND3, STK4, BACH2, RPS15, ZC3H12D, PPP2CB, STIP1, SNX2, TMEM66, MKNK2, MREG, TSC22D3, F2R, PLRG1, MLL5, SORL1, HS3ST1, GTPBP4, GADD45G, NFKBIA, PTP4A2, SLC25A37, ARPC3, MORF4L2, IRF1, PFDN5, CSNK1G2, ARF6
345	TAF1_HeLa-S3_hg19	2.63e-03	-0.24	1.24	TFRC, AKAP8L, LENG9, CXCR4, IRS2, USE1, FOXO1, ACTB, PPP2CB, TBK1, PUF60, SESN1, DHX38, TBC1D15, RPL19, UNC45A, WSB1, KLF4, ARPC3, IRF1, REL, PDCD4, STRAP, FOSB, HBP1, UBA52
346	RFX5_SK-N-SH_hg19	3.65e-03	-0.24	1.16	DDX6, CD74, RNF44, CEBPB, BTG1, CHKA, GADD45A, ELOVL5, ARRDC3, ATP1A1, YWHAZ, GADD45G, PTP4A1, PER1, NGFRAP1, UBB, MORF4L2, KLF9, PDCD4, TXNIP, FOSB, TMBIM6, JUNB
347	CTCF_C2C12_mm9	2.46e-03	-0.21	1.1	DAZAP2, DDX6, DYRK3, CEBPB, OAT, TCF25, D16ERTD472E, CHD7, NRM, SLC2A1, TNFAIP3, STK4, ETS2, RPS15, RAP1B, PPP2CB, STIP1, FAM134B, UBL3, POLD1, RABAC1, SKIL, UNC45A, ST6GAL1, MREG, PLEKHA2, LSM4, HS3ST1, TPST2, NFKBIA, PER1, SLC25A37, ARPC3, UBE2O, RPL27, MATR3, STT3B, LRP10, ATF3
348	BHLHE40_HepG2_hg19	2.12e-03	-0.21	1.1	CD274, EIF4A1, ODC1, EIF4A3, LENG9, NRM, TNFAIP3, STK4, BZW2, RELA, GNA13, RPS15, TBK1, ZNRD1, SNX2, PIM3, JUNB, SNX8, TBC1D15, RPL19, HSPA9, UVRAG, CD164, GCH1, VPS37B, MIF, ZCRB1, NTAN1, SORL1, YWHAZ, LSM4, GTPBP4, TGFBR2, GNL3, CCT6A, NISCH, PER1, TXNIP, CCDC86, RPL27, EIF3D, RPS24, ARF6
349	TEAD4_HepG2_hg19	3.56e-03	-0.22	1.06	BCL6, RPL32, RPL27, EIF3F, MLL5, WBP11, SORL1, RPS13, TGFBR2
350	BHLHE40_K562_hg19	2.46e-03	-0.2	1.06	DDX6, CD274, DYRK3, BTG1, BRI3, SH2D2A, POP4, EIF4A3, AKAP8L, CETN3, ATP10D, ADRB2, STK4, SAMSN1, USE1, FOXO1, ALAD, RPS15, NUAK2, UBL3, UBB, POLD1, TRA2A, UNC45A, CD74, CSNK1G3, NUDC, TSC22D3, NTAN1, GNL3, CCT6A, RILPL2, PRKAR1A, SPATA13, PDCD4, STRAP, RPL24, SERINC1, EIF3D
351	TCF7L2_HEK293_hg19	2.46e-03	-0.2	1.04	CLIC4, DGKD, RPL12, CUL3, SLC2A1, SMG7, USE1, ACTB, ARHGAP4, DDRGK1, NFKBIZ, TRA2A, SLC38A2, RPL19, HIST1H1C, CD164, RNF44, ST6GAL1, EGR3, MREG, MAP3K1, ELOVL5, GADD45A, ATP1B3, KLF4, GADD45G, GNL3, KLF7, RNF145, KLF6, BCL6, PRKAR1A, TAX1BP1, TMBIM6, RPL27, HBP1, EIF3F, XIST, ATF3
352	ELK4_HeLa-S3_hg19	2.46e-03	-0.2	1.02	EIF4A1, RPL3, BTG1, RPL32, ZFAND2A, RPL12, STK4, USE1, ACTB, RELA, ZFP36L1, ALAD, TBK1, UBB, RPL39, TBC1D15, MARK2, RPL19, HSPA9, UNC45A, HSPA8, GADD45A, CIRBP, VPS37B, LSM4, GTPBP4, PTP4A1, PTP4A2, EIF5, BCL6, RPL24, STRAP, FOSB, RPL27, TMBIM6, PFDN5, EIF3D, UBA52, RPS24
353	KDM1A_K562_hg19	2.46e-03	-0.19	1.0	ALAS2, AHCTF1, CD83, POP4, CETN3, ATP10D, SLC2A1, NRM, DENND3, CD3D, SAMSN1, ETS2, RPS15, ALAD, PPP2CB, LBH, TBK1, RNF19A, TRA2A, SRGN, PLK3, ELOVL5, IFNGR1, PLAUR, ZCRB1, MIF, JOSD2, MLL5, GADD45G, NFKBIA, PTP4A2, SLC25A37, FCHSD2, BCL6, RILPL2, PRKAR1A, B3GNT5, TMBIM6, ARF6
354	CTCF_HepG2_hg19	2.27e-03	-0.19	0.98	DGKD, LDB1, CD82, AKAP8L, TNFAIP3, SMG7, LITAF, ETS2, RPS15, ZC3H12D, ALAD, ST6GAL1, MREG, F2R, MIF, PLRG1, GTPBP4, PTP4A1, PTP4A2, FCHSD2, MORF4L2, RPL24, TMBIM6, MATR3, CSNK1G2, DDX6, CD274, CEBPB, WBP2, ATP10D, CXCR4, DENND3, ATP1A1, STK4, ZFP36L1, STIP1, PPP2CB, SNX2, TMEM66, MKNK2, SKIL, PLK3, MAP3K1, GCH1, NTAN1, SORL1, LSM4, HS3ST1, NFKBIA, SLC25A37, ARPC3, STK17B, UBE2O, EIF3F, LRP10
355	POLR2A_CH12.LX_mm9	2.46e-03	-0.18	0.93	CD274, H2-T23, CPM, H2-Q6, CD3G, ETS1, RNASET2B, ARHGAP4, CNR2, UROD, H2-DMB1, LMNA, ARIH2, SNX8, HMGN1, UNC45A, PLK3, PRNP, H2-EB1, H2-T10, GCH1, ELOVL5, HMHA1, JOSD2, VPS37B, GTPBP4, GADD45G, PTP4A1, PER1, LCK, DAD1, ARPC3, RANBP10, FOSB, TMBIM6, SERINC1, STT3B, CSNK1G2, ARF6
356	FOS_HeLa-S3_hg19	4.82e-03	-0.2	0.93	EIF4A1, UVRAG, DAZAP2, CD164, MBNL1, H3F3B, GADD45A, WBP2, AKAP8L, PTP4A1, STIP1, EIF5, MORF4L2, LMNA, TXNIP, HBP1, EIF3F, HNRNPC, TBC1D15, ATF3
357	TAF1_neural cell_hg19	2.52e-03	-0.18	0.92	PANK4, ISCA1, RPL3, OAT, CUL3, RPL12, ZFAND2A, STK4, USE1, SOCS3, PPP2CB, RABGEF1, UGCG, LBH, RPL18A, UBB, RABAC1, JUNB, NDEL1, RPL19, CSNK1G3, ST6GAL1, CHKA, CHCHD10, VPS37B, WBP11, MLL5, CCT6A, REL, MYH9, EIF3D, UBA52
358	CTCF_GM10266_hg19	2.46e-03	-0.17	0.91	DDX6, DAZAP2, CD274, PRR7, CD82, LDB1, EIF4A3, TNFAIP3, DENND3, USE1, LITAF, FOXO1, BACH2, ARHGAP4, RPS15, ZC3H12D, STIP1, PPP2CB, PUF60, TMEM66, SESN1, MKNK2, ARIH2, PLK3, MREG, MAP3K1, TSC22D3, F2R, SORL1, GTPBP4, NFKBIA, PTP4A2, SLC25A37, ARPC3, IRF1, MORF4L2, UBE2O, CSNK1G2, ARF6
359	CTCF_GM12891_hg19	2.46e-03	-0.17	0.88	DDX6, RPL3, LDB1, CD82, LENG9, DENND3, FOXO1, ACTB, BACH2, ARHGAP4, ZFP36L1, RPS15, STIP1, SRR, UBB, PUF60, TMEM66, MKNK2, PLCG2, CCR6, SKIL, JUNB, PLK3, MREG, ATP1B3, MIF, GADD45G, NFKBIA, NISCH, PTP4A2, FCHSD2, IRF4, ARPC3, IRF1, MORF4L2, SPATA13, MYH9, MATR3, CSNK1G2
360	MYB_MEL cell line_mm9	5.43e-03	-0.19	0.87	MLL1, CD97, TAGAP1, LMO2, ADRB2, RABGEF1, SLC25A37, H2-DMB2, ZNRD1, UBB, RNF19A, SESN1, CTSE, SKIL, TNFRSF4, MARK2, TBC1D15
361	RBBP5_K562_hg19	2.46e-03	-0.17	0.86	CD274, ISCA1, DYRK3, AHCTF1, DGKD, WBP2, POP4, ATP10D, ODC1, CHD7, CXCR4, DENND3, BZW2, CD3D, USE1, SAMSN1, RELA, AQP1, ALAD, SRR, FAM102A, FTH1, NFKBIZ, DHX38, HIST1H3H, RPL39, SRGN, PLK3, CD164, HSPA8, CHKB, WBP11, GNL3, KLF7, ELF1, EIF5, RANBP10, EIF3D, ATF4
362	TAF1_A549_hg19	4.64e-03	-0.18	0.85	RPL3, BTG1, CETN3, WBP11, CCT6A, RABGEF1, IRF1, STRAP, HNRNPC, EIF3D, RPL39, RPS13, RPS24, ARF6
363	CHD7_K562_hg19	2.46e-03	-0.16	0.84	CETN3, LENG9, STK4, ETS1, SAMSN1, RPS15, RABGEF1, TBK1, ZNRD1, UBB, TMEM66, UROD, TRA2A, RPL39, EMD, TBC1D15, RPS13, CD164, UVRAG, RNF44, NUDC, ARRDC3, PLAUR, NTAN1, GTPBP4, RILPL2, BCL6, ARPC3, RPS29, RASA1, REL, PDCD4, CCDC86, TMBIM6, SERINC1, LRP10, PFDN5, UBA52, EIF3D
364	POLR2A_GM18951_hg19	2.46e-03	-0.16	0.81	PANK4, OAT, RPL3, BRI3, CUL3, AKAP8L, STXBP2, ATP2A3, LENG9, STK4, ALAD, FAM134B, TBK1, ZNRD1, CNR2, UBB, PUF60, RPL18A, ARIH2, HMGN2, CYTIP, RPL39, TBC1D15, SRGN, CDV3, PLEKHA2, CHCHD10, ATP1B3, PLRG1, KLF2, GNL3, NISCH, PER1, RANBP10, STRAP, XIST, EIF3D, UBA52, PFDN5
365	CTCF_GM12868_hg19	4.08e-03	-0.17	0.79	DDX6, CD274, CEBPB, CD82, WBP2, ATP10D, STXBP2, STK4, ZFP36L1, RPS15, ZC3H12D, PPP2CB, STIP1, TMEM66, MKNK2, MREG, F2R, CHCHD10, NTAN1, MLL5, SORL1, HS3ST1, NFKBIA, PTP4A2, SLC25A37, FCHSD2, ARPC3, MORF4L2, IRF1, UBE2O
366	CTCF_GM12869_hg19	3.19e-03	-0.16	0.77	DDX6, CD274, AHCTF1, CEBPB, DGKD, CD82, WBP2, DENND3, STK4, BACH2, ETS2, ZFP36L1, RPS15, ZC3H12D, PPP2CB, STIP1, TMEM66, MKNK2, ARIH2, MAP3K1, MREG, F2R, NTAN1, MLL5, SORL1, HS3ST1, TGFBR2, NFKBIA, PTP4A2, SLC25A37, ARPC3, MORF4L2, UBE2O, LRP10, CSNK1G2, ARF6
367	ATF2_H1-hESC_hg19	3.41e-03	-0.16	0.76	BTG1, GGNBP2, RPL32, TFRC, WBP2, POP4, RPL12, EIF4A3, BACH2, HERPUD1, RPS15, PPP2CB, LBH, PUF60, UBB, TRA2A, RPL39, EMD, TBC1D15, RPL19, HSPA9, CD164, ELOVL5, ARRDC3, VPS37B, GNL3, CCT6A, KLF6, NGFRAP1, BCL6, ARPC3, TXNIP, STRAP, RPL27, TMBIM6, EIF3D, ATF4
368	MAX_HepG2_hg19	2.38e-03	-0.14	0.71	CLIC4, DYRK3, ISCA1, RPL3, TCF25, AKAP8L, CETN3, ALAD, RPS15, TBK1, RPL18A, NFKBIZ, RPL39, JUNB, WSB1, ATP1B3, VPS37B, ZCRB1, GTPBP4, TGFBR2, GNL3, NISCH, TPST2, RILPL2, IRF1, RASA1, RPL24, STRAP, UBA52, DDX6, CD274, GGNBP2, RPL12, ODC1, ATP1A1, FOXO1, RAP1B, GNA13, PPP2CB, UGCG, UBB, POLD1, PLCG2, SNX8, SLC38A2, TBC1D15, MARK2, RPL19, HSPA9, CD164, LSM4, CCT6A, RPS29, REL, LRP10, EIF3D
369	CTCF_fibroblast of gingiva_hg19	3.30e-03	-0.14	0.7	CD274, DDX6, DAZAP2, CEBPB, RPL3, CD82, WBP2, ATP10D, ATP1A1, STK4, LITAF, ETS2, RPS15, ZC3H12D, PPP2CB, STIP1, SNX2, ZNRD1, TMEM66, MKNK2, SKIL, MAP3K1, MREG, TSC22D3, F2R, PLRG1, SORL1, HS3ST1, GTPBP4, GADD45G, NFKBIA, PTP4A2, SLC25A37, FCHSD2, ARPC3, MORF4L2, IRF1, RPL24, UBE2O, PFDN5, CSNK1G2, ARF6
370	FOXP2_SK-N-MC_hg19	6.46e-03	-0.16	0.68	HSPA9, MORF4L1, CD164, WSB1, WBP2, TMEM66, EIF4A3, IRS2, JUNB, EIF3D, YWHAZ, TBC1D15
371	POLR2AphosphoS2_K562_hg19	2.18e-03	-0.13	0.68	DAZAP2, ISCA1, DYRK3, CD81, TCF25, EIF4A3, NRM, ATP2A3, IRS2, BZW2, RPS15, ALAD, KRTCAP3, LBH, ZNRD1, PIM3, TNFRSF4, NDEL1, SRGN, CD97, CSNK1G3, NUDC, MEF2C, ATP1B3, JOSD2, GTPBP4, TPST2, NISCH, IMPACT, DAD1, RASA1, POLR1D, MYH9, PFDN5, SQSTM1, OAT, ODC1, LENG9, STK4, GNA13, RAP1B, PPP2CB, UGCG, SOCS3, STIP1, SNN, NUAK2, UBB, CCL5, MKNK2, DHX38, RABAC1, SKIL, SNX8, HSPA9, EGR1, UVRAG, GCH1, STAT3, CHCHD10, LSM4, KLF2, CCT6A, PER1, HBP1
372	CTCF_kidney_hg19	2.46e-03	-0.13	0.67	DDX6, AHCTF1, RPL3, RPL32, RPL12, POP4, RELA, BACH2, SOCS3, KRTCAP3, UBL3, PUF60, UROD, TRA2A, DHX38, KPNA1, PLK3, MREG, GADD45A, F2R, ARRDC3, CHCHD10, ATP1B3, PLRG1, VPS37B, KLF4, HS3ST1, GADD45G, NFKBIA, PTP4A2, RPS29, IRF1, PDCD4, TMBIM6, RPL27, UBA52, EIF3D, ATF4, ARF6
373	GTF2F1_HeLa-S3_hg19	2.46e-03	-0.13	0.65	CD274, DDX6, CLIC4, OAT, RPL12, CETN3, SLC2A1, IRS2, LITAF, ACTB, FOXO1, RPS15, ZNRD1, UROD, POLD1, RPL39, RPL19, UNC45A, PRNP, H3F3B, GCH1, ELOVL5, PLEKHA2, TSC22D3, VPS37B, PLRG1, MIF, GTPBP4, PTP4A1, SLC25A37, KLF6, RILPL2, IRF1, STK17B, RANBP10, TXNIP, RPL24, RPL27, PFDN5
