	Term	p-value	z-score	CS	Related Genes
82	FOXO3_ChIP-Seq_MACROPHAGES_Mouse	2.16e-10	-0.68	13.9	ANAPC13, COPB2, ALAS1, YWHAB, MRPS33, POMP, CDCA7, ATP5G3, GSPT1, PIGX, ATP5L, CLN5, EEF1B2, LAMP1, ALDH2, 2310036O22RIK, PSMB1, TMEM208, POLR2G, VPS35, RPS2, NDUFV2, POLR2J, TIMM8B, NDUFA9, RPS9, H2AFY, ANXA2, DUSP1, NSMCE1, H2AFV, 3110001D03RIK, PSMB8, EEF1A1, ALOX5AP, OCIAD1, PGP, DEGS1, VDAC1, ADNP, UQCRC2, RPL29, ITM2B
83	NANOG_ChIP-ChIP_MESC_Mouse	4.16e-07	-1.0	13.4	VCP, TNFAIP8, IFITM1, IFITM2, 1190017O12RIK, ARRB2, CENPA, CST3, TUBB5, P2RY5, ALDH2, SIRPA, CHCHD1, TXNDC5, MCL1, MCTS1, HIST1H2AN, CCDC56, 2700094K13RIK, UTP11L, DUSP6, CYBASC3, RPS26, TSPAN14, DNAJC7, SLC25A5, PRR13
84	CEBPA_ChIP-Seq_LIVER_Mouse	1.93e-06	-1.1	13.17	PSENEN, TIMM8B, RPL41, VCP, SSR3, HP, 3110001D03RIK, ETFB, ACAA1A, RPL10A, C3, FTL1, LRG1, LCN2, HIST1H2AD, CLEC2D, PRR13
85	EGR1_ChIP-ChIP_M12_Human	4.18e-05	-1.44	13.1	C1QB, IFITM2, SLPI, OSM, PIP4K2A, PRCP, DEGS1, PRTN3, MMP9, NME1
86	TAL1_ChIP-Seq_PRIMARY FETAL LIVER ERYTHROID _Mouse	1.21e-09	-0.67	12.72	TNFAIP8, ARL6IP1, RPL31, SLC40A1, MGST2, PRCP, GLRX, RPL10A, NUP160, HSP90B1, ZFP36, LAMP1, NPTN, HIST1H2AD, PIP4K2A, SH3BGRL3, HIST1H2AF, MCL1, CTSB, TMEM14C, HIST1H2AN, HIST1H2AI, SIVA1, DUSP1, HIST1H2AH, HIST1H2AK, RPS5, RNASE6, NSMCE1, TALDO1, FOS, HNRNPAB, EEF1A1, 2010107E04RIK, ALOX5AP, RNF181, MAPRE1, GAPDH, PPIA, ITM2B
87	ELF5_ChIP-Seq_T47D_Human	4.82e-07	-0.92	12.3	TRUB2, COPB2, YWHAB, UBE2L3, PLAC8, HINT1, LAMP1, RNPEP, RPS3, MCL1, TIMM8B, ANXA3, NDUFA2, UBE2E2, HIGD2A, NME1, CYBASC3, EEF1A1, SELL, ERH, VDAC1, DYNLRB1, RPL29, S100A9, EIF1B
88	DACH1_ChIP-Seq_MDA-MB-231_Human	1.02e-08	-0.69	11.7	MTCH1, ALAS1, CBFB, ARL6IP1, MRPS33, CDCA7, MRPL36, PRCP, ETFB, RPL10A, MRPL12, PSMA7, HSP90B1, HIST2H2AC, PIGX, RPS14, HINT1, RPL36AL, THEM2, VPS35, ACADM, RNF130, POLR2L, RPS9, MRPS24, DUSP1, RPS5, DYNLL1, HNRNPAB, SFRS1, EEF1A1, CDK2AP2, ERP29, ADNP, AURKAIP1, PPIA
89	LMO2_ChIP-Seq_HPC-7_Mouse	1.78e-09	-0.63	11.62	GLO1, GIMAP1, LST1, PLD4, MGST2, ARRB2, MPO, EEF1B2, KRTCAP2, CCL9, TMSB4X, ARHGDIB, CCL3, SH3BGRL3, FFAR2, ACADM, PRKACB, POLR2J, RNF130, MCL1, TMEM14C, NFE2, H2AFZ, KLRA17, 2010001M09RIK, RNASE6, NSMCE1, AI467606, H2-AA, DUSP6, 2310014H01RIK, SLPI, ALOX5AP, PGP, ZYX, SFXN1, DEGS1, DYNLRB1
90	TCF3_ChIP-ChIP_MESC_Mouse	3.99e-08	-0.72	11.2	IFITM3, IFITM1, IFITM2, CBFB, CDCA7, MRPL36, PRCP, ACAA1A, CFP, HIST2H2AC, CST3, FTL1, P2RY5, TMSB4X, SIRPA, OSTF1, PRKACB, S100A11, MCL1, HIST1H2AN, NUP210, GPX4, DUSP1, 1110020P15RIK, 2700094K13RIK, OSM, FOS, DYNLL1, DUSP6, MPEG1, APRT, RPS26, MARCKS, SLPI, SFXN1, PTPN6, ADNP, TGFBI, CLEC2D, LY6E, PRR13
91	TAF7L_ChIP-Seq_C3H10T1-2_Mouse	4.32e-05	-1.23	11.18	ARL6IP1, NDUFA2, DBI, ETFB, ATP5G3, MRPL12, COX5A, HSP90B1, CST3, LGALS3, TSPAN14, LGALS1, PSAP, LCN2, ERP29, ACADM, DYNLRB1, 2310016M24RIK, NADK
92	STAT3_ChIP-Seq_CD4+T_Mouse	2.58e-03	-2.08	11.14	TNFAIP8, ARL6IP1, GLRX, EG620119, PLAC8, ZFP36, TUBB5, FFAR2, S100A11, IFITM6, CD52, 1200013B08RIK, H2AFY, 4632417K18RIK, OSM, NSMCE1, RAB27A, 3110001D03RIK, FOS, MMP9, DUSP6, EG268795, ALOX5AP, VDAC1, LY6A, CNIH4, ITM2B, LY6E
93	NANOG_ChIP-ChIP_MESC_Mouse	1.72e-07	-0.78	11.04	TNFAIP8, IFITM1, IFITM2, HIBADH, CDCA7, PLD4, ACAA1A, CFP, ATP5G2, CENPA, ATP5L, CST3, FTL1, P2RY5, ALDH2, TMSB4X, PSMB1, SIRPA, OSTF1, RPS2, S100A11, SERF2, MCL1, MCTS1, HIST1H2AN, GPX4, DUSP1, H2AFZ, DUSP6, MPEG1, ATP5J2, SFRS1, 1810027O10RIK, VDAC1, ADNP, PRR13
94	MYC_ChIP-Seq_BL_Human	2.49e-05	-1.13	10.8	SEC13, NUP210, CBFB, MRPL36, CYBA, HNRNPAB, CORO1A, PIGX, SFRS1, CD79B, RPS14, ZFP36, ERH, ADNP, NDUFV2, GAPDH, PPIA, RPS12
95	RUNX1_ChIP-Seq_EML_Mouse	2.75e-09	-0.59	10.76	SLC46A3, MTCH1, VCP, WDR1, POMP, CDCA7, HIST2H2AC, UBE2L3, LGALS3, LGALS1, LAMP1, ALDH2, 2310036O22RIK, SUMO2, SH3BGRL3, NADK, S100A11, POLR2L, NFE2, HIST1H2AI, SIVA1, GPX4, DUSP1, HIST1H2AH, H2AFZ, SHFM1, FOS, DYNLL1, AKR1A4, MMP9, SAP30, 2310014H01RIK, SLPI, LTB4R1, OCIAD1, S100A6, SLC25A5, 2310016M24RIK
96	POU5F1_ChIP-ChIP_MESC_Mouse	1.20e-05	-1.04	10.64	IFITM3, RPL41, IFITM1, IFITM2, HIST1H2AN, CDCA7, NEDD8, COX5A, DUSP6, CST3, EEF1B2, PRDX5, SIRPA, VDAC1, OSTF1, GAPDH, CNIH4, RPS12
97	SOX2_ChIP-ChIP_MESC_Mouse	6.15e-06	-0.96	10.51	VCP, RPS9, IFITM1, GPX1, IFITM2, HIBADH, WDR1, HIST1H2AH, MRPS33, DUSP6, ATOX1, SFRS1, NME1, ATP5J2, CYBASC3, FTL1, P2RY5, VDAC1, NDUFV2, GAPDH
98	RARG_ChIP-ChIP_MEF_Mouse	3.44e-05	-1.13	10.5	FCNA, NDUFB8, FTL1, CCDC56, DUSP1, RPL13A, ACADM, RPL10A, DUSP6, CNIH4, S100A8, CTSB
99	CLOCK_ChIP-Seq_293T_Human	1.12e-05	-1.02	10.5	TRUB2, SEMA4A, ALAS1, ANXA2, DUSP1, FOS, DYNLL1, HSP90B1, MARCKS, KRTCAP2, UQCRC2, SLC25A5, MCL1
100	FLI1_ChIP-Seq_MEGAKARYOCYTES_Human	4.08e-19	-0.26	10.45	RPL31, NCF4, ATP5C1, UBE2L3, EEF1B2, LGALS3, RPS14, ZFP36, KRTCAP2, LGALS1, RPS6KA1, ARHGDIB, MYEOV2, SIRPA, OSTF1, RPS11, NUP210, RPS5, NSMCE1, UTP11L, RBX1, COX6B1, ATP5J2, RAB32, PLA2G15, TYROBP, ERH, ADNP, RPL29, COPB2, ANAPC13, GLO1, MRPL12, UQCRH, NUP160, GSPT1, ATP5L, PLAC8, C3, PRDX5, NDUFV2, S100A11, RPL41, SHFM1, MRPL23, HIGD2A, CYBASC3, RPS26, RPS25, SELL, RPL27A, LCN2, DYNLRB1, TNFRSF13B, YWHAB, RPLP1, DBI, ARRB2, ATP5G2, PIK3CG, MRPL33, UBL5, TMSB4X, RNPEP, SH3BGRL3, SEC13, FCER1G, GPX1, H2AFY, GPX4, DUSP1, FOS, DYNLL1, MMP9, DUSP6, APRT, NME1, EEF1G, DNAJC7, IL1B, IRF5, GAPDH, TRUB2, MRPS33, POMP, PSMB10, CLN5, CST3, PSMB1, RPS3, TMEM208, POLR2G, TIMM8B, SEMA4A, NDUFA2, SPCS1, OSTM1, POU2AF1, EIF3I, ALOX5AP, OCIAD1, CDK2AP2, PTPN6, MYO1F
101	SIN3A_ChIP-Seq_MESC_Mouse	2.02e-07	-0.74	10.4	COPB2, CBFB, GLO1, GLRX, ETFB, MRPL12, GABARAP, PSMB10, ATP5L, LGALS3, UBL5, FTL1, RPS6KA1, TMEM208, NDUFV2, NADK, IMP3, AI467606, SAP30, NME1, RPS25, OSTM1, RPL27A, 1810006K21RIK, GAPDH, 2310016M24RIK, ITM2B
102	FOXP3_ChIP-Seq_TREG_Human	4.75e-08	-0.67	10.37	TRUB2, ANAPC13, ARL6IP1, GLO1, GIMAP1, PRCP, ATP5G3, UQCRH, RPS14, TMEM208, RPS2, POLR2L, RPS12, NDUFA9, PSENEN, SEC13, IMP3, FOS, COX6C, PGD, APRT, EEF1A1, RPS26, COX7A2L, SELL, GNB2, DEGS1, UQCRC2, DYNLRB1, RPL29, AURKAIP1
103	PPARG_ChIP-Seq_3T3-L1 PREADIPOCYTE _Mouse	1.17e-12	-0.38	9.64	TNFAIP8, SAMD9L, IFITM2, HIBADH, WDR1, YWHAB, RPL31, 2610039C10RIK, DBI, ATP5G2, PIK3CG, MRPL33, RPS14, ZFP36, TUBB5, ACADM, CAMP, CTSB, PSENEN, GPX1, ANXA2, GPX4, ANXA3, SSR3, FOS, DUSP6, 2310014H01RIK, EEF1G, PLA2G15, NGP, ERP29, CHI3L4, SLC25A5, MAPRE1, AURKAIP1, EIF1B, LY6E, PRR13, C1QB, TRUB2, GRN, LYZ2, POMP, 1110003E01RIK, CDCA7, GLRX, ACAA1A, UQCRH, PSMB10, PLAC8, CST3, PSAP, EIF4H, POLR2J, S100A11, SERF2, MCL1, ARPC5, 6720456B07RIK, MARCKS, ALOX5AP, ZYX, SFXN1, DYNLRB1, CLEC2D, ITM2B
104	TBP_ChIP-Seq_C3H10T1-2_Mouse	9.90e-05	-1.15	9.57	GRN, RPL13A, MRPL36, ARPC5, GABARAP, NUP160, 2310014H01RIK, RPS4X, ZFP36, TUBB5, DNAJC7, PSMB1, 1810006K21RIK, PTPN6, RPS2, HIST1H2AF, RPS11, GAPDH, CHCHD1, NADK
105	ATF3_ChIP-Seq_GBM1-GSC_Human	3.08e-09	-0.52	9.34	TRUB2, ANAPC13, COPB2, TNFAIP8, WDR1, GLO1, GLRX, GABARAP, HIST2H2AC, FCRLA, RPS14, PRDX5, RPL36AL, RASSF5, TMSB4X, CCL3, ACADM, MCL1, MCTS1, RPL41, GPX1, MRPS24, ANXA2, GPX4, DUSP1, H2AFZ, ANXA3, HIST1H2AK, OSM, H2AFV, COX6C, PGD, DUSP6, ATOX1, HIGD2A, NME1, EEF1A1, RAB32, TSPAN14, EIF3I, S100A6, TGFBI, EIF1B
106	DCP1A_ChIP-Seq_HELA_Human	3.64e-06	-0.82	9.33	TRUB2, ARL6IP1, MRPS24, RPS8, SSU72, RPL13A, ARPC5, MRPL12, PIGX, HSP90B1, ATP5L, NME1, RPS26, LGALS1, RPL36AL, GNB2, ERP29, EIF4H, PPIA
107	ELK1_ChIP-ChIP_Hela_Human	1.43e-05	-0.92	9.32	MCTS1, RPL41, HIST1H2AK, SSR3, DBI, DYNLL1, UQCRH, PSMB9, NME1, EEF1B2, RPS14, PRDX5, RPL27A, POLR2G, RPL29, PRKACB, RNF130, PRR13, MCL1, RPS12
108	CREM_ChIP-Seq_GC1-SPG_Mouse	1.92e-20	-0.22	9.18	RPL31, ATP5C1, RPL10A, EEF1B2, RPS14, ZFP36, LAMP1, RPL36AL, RPS6KA1, BC003940, VPS35, RPS11, PRKACB, CHCHD1, TMEM14C, RPS9, IMP3, RPS5, NSMCE1, SSU72, UBE2E2, 3300001P08RIK, PGD, RBX1, 1810027O10RIK, SAP30, 2310014H01RIK, EEF1A1, COX7A2L, PGP, ERH, ADNP, RPL29, AURKAIP1, EIF1B, PPIA, ARL8A, COPB2, VCP, CBFB, MRPL12, NUP160, GSPT1, GABARAP, ATP5B, NDUFV2, NADK, SERF2, MCL1, TXNDC5, RPL41, SIVA1, ARPC5, SFRS1, HIGD2A, RPS26, 6720456B07RIK, D10ERTD641E, GNB2, RPL27A, RNF181, H2-AB1, ALAS1, WDR1, ARRB2, ATP5G2, PIK3CG, PIGX, HINT1, NPTN, SH3BGRL3, BRD3, MRPS24, H2AFY, SSR4, GPX4, DUSP1, H2AFZ, SSR3, RPL13A, FOS, DYNLL1, APRT, EEF1G, 2010107E04RIK, DNAJC7, MAPRE1, GAPDH, POMP, 1110003E01RIK, COX5A, 2010107H07RIK, EIF4H, RPS3, TMEM208, RNF130, NDUFA7, 1500032L24RIK, COX6C, HNRNPAB, MARCKS, SPCS1, EIF3I, OCIAD1, CDK2AP2, 2310016M24RIK
109	CREB1_ChIP-Seq_GC1-SPG_Mouse	1.37e-11	-0.38	8.9	WDR1, NCF4, RPL10A, ATP5G2, LGALS1, BC003940, NPTN, RPS11, PRKACB, B2M, TMEM14C, RPS9, H2AFY, DUSP1, SSU72, RPL13A, FOS, PGD, UQCR, MMP9, SAP30, RBX1, NME1, 1810027O10RIK, EEF1A1, COX7A2L, 1810006K21RIK, ADNP, UQCRC2, RPL29, MAPRE1, GAPDH, PPIA, PRR13, VCP, GLO1, MRPL12, GSPT1, NUP160, C3, ATP5B, PSMB1, RPS2, TXNDC5, 1500032L24RIK, 1110020P15RIK, SHFM1, H2-AA, PSMB8, OSTM1, EIF3I, GNB2, RPL27A, OCIAD1, CDK2AP2, ZYX, 2310016M24RIK, H2-AB1
110	SPI1_ChIP-Seq_THIOMACROPHAGE_Mouse	5.51e-08	-0.58	8.87	SLC46A3, TNFAIP8, NCF4, 1110003E01RIK, PRCP, RPL10A, MRPL12, PIGX, UBE2L3, CD79B, LAMP1, 2310036O22RIK, PSAP, NPTN, RNF130, 1810033B17RIK, BRD3, NDUFA7, MRPS24, 1500032L24RIK, SHFM1, OSM, DNAJC7, GNB2, NGP, 1810006K21RIK, RNF181, DEGS1, CHI3L4, PRTN3, DYNLRB1, GAPDH, S100A9, CNIH4
111	SMARCA4_ChIP-ChIP_TROPHOBLAST STEM CELLS_Mouse	8.33e-06	-0.83	8.81	MTCH1, VCP, RPL41, GPX1, ANXA2, WDR1, DUSP1, GLO1, OSM, SLC40A1, TALDO1, PRCP, ARRB2, DYNLL1, EEF1G, LGALS3, TSPAN14, ZFP36, TYROBP, PSAP, RNPEP, ERP29, CTSB
112	SPI1_ChIP-Seq_K562_Human	4.04e-07	-0.63	8.51	NCF4, MGST2, PRCP, CFP, CORO1A, FGD2, ALDH2, RASSF5, RPS6KA1, RPS3, OSTF1, RPS11, POLR2J, NADK, S100A11, MCL1, TIMM8B, RPL41, NUP210, TALDO1, ARPC5, DYNLL1, PLA2G15, RPS25, DOK3, RPL27A, BOLA2, IRF5, AURKAIP1
113	NANOG_ChIP-ChIP_HESC_Human	1.46e-05	-0.83	8.38	MCTS1, NDUFA9, GRN, DUSP1, YWHAB, ETFB, 3300001P08RIK, ATP5G2, GABARAP, CST3, TSPAN14, MARCKS, TUBB5, THEM2, EIF4H, PIP4K2A, SFXN1, ERH, PRR13
114	VDR_ChIP-Seq_CD4+_Human	5.31e-09	-0.45	7.98	TRUB2, WDR1, RPL31, MRPS33, DBI, NEDD8, RPL10A, MRPL12, CENPA, PSMB10, HIST2H2AC, ATP5L, UBE2L3, CLN5, EEF1B2, RPS14, LAMP1, RPL36AL, TMEM208, RPS11, POLR2J, MCL1, NDUFA9, SEC13, RPL41, RPS9, DUSP1, HIST1H2AK, RPS5, SSU72, RPL13A, COX6C, HIGD2A, ATP5J2, RBX1, NME1, RPS26, GNB2, PGP, UQCRC2, RPL29, AURKAIP1, EIF1B
115	HNF4A_ChIP-ChIP_CACO-2_Human	8.11e-05	-0.93	7.91	RPS9, ALAS1, DUSP1, RPL31, MRPS33, SHFM1, NEDD8, ARPC5, ATP5G3, DUSP6, MRPL33, RBX1, ATP5L, SFRS1, NME1, EEF1A1, EEF1B2, RPS26, COX7A2L, PSMB1, THEM2
116	NFE2L2_ChIP-Seq_LYMPHOBLASTOID_Human	3.74e-05	-0.84	7.78	GRN, HIBADH, DUSP1, RPLP1, POMP, TALDO1, UBE2E2, PGD, MPEG1, FGD2, LGALS3, TMSB4X, NDUFV2, GAPDH
117	FOXM1_ChIP-Seq_U2OS_Human	1.70e-04	-0.99	7.72	PLA2G15, LGALS3, LGALS1, ARL6IP1, H2AFZ, PGP, DYNLL1, CENPA, CNIH4
118	ZFP281_ChIP-ChIP_E14_Mouse	1.46e-06	-0.61	7.49	MTCH1, IFITM2, GSTP1, GLRX, ATP5G3, FGD2, UBE2L3, CST3, FTL1, KRTCAP2, ZFP36, TUBB5, RASSF5, RPS6KA1, THEM2, SH3BGRL3, CTSB, PSENEN, CD52, SEMA4A, DUSP1, H2AFZ, 2700094K13RIK, CYBA, UTP11L, MRPL23, MMP9, DUSP6, PSMB8, RBX1, SFRS1, EEF1A1, OSTM1, SFXN1, VDAC1
119	SOX11_ChIP-ChIP_Z138-A519-JVM2_Human	8.93e-05	-0.88	7.43	TNFAIP8, IFITM1, TNFRSF13B, ANXA2, OSM, MRPL12, UQCR, ATP5G2, NME1, ATP5J2, EEF1G, MARCKS, DNAJC7, RPL36AL, SUMO2, RNPEP, RPS6KA1, S100A6, IRF5, VPS35, GAPDH
120	PDX1_ChIP-ChIP_MIN6_Mouse	1.27e-04	-0.88	7.07	TRUB2, GRN, TPI1, NUP210, RPL13A, PRCP, FOS, GABARAP, PSMB8, HSP90B1, CYBASC3, EEF1B2, KRTCAP2, ERH, LY6E
121	GABP_ChIP-ChIP_JURKAT_Human	3.97e-04	-0.95	6.7	TIMM8B, TRUB2, RPL41, RPL31, MRPS33, RPS5, UTP11L, GABARAP, UQCRH, MRPL33, NME1, UBL5, RPS25, RPS14, PSMB1, OCIAD1, POLR2G, RPL29
122	CDX2_ChIP-Seq_CACO-2_Human	3.51e-04	-0.92	6.57	RPS26, HINT1, H2AFY, GSTP1, RPLP1, POU2AF1, BOLA2, NSMCE1, VDAC1, MRPL23, DUSP6, CTSB
123	YY1_ChIP-Seq_MYOBLASTS AND MYOTUBES_Mouse	3.81e-07	-0.48	6.5	NDUFB8, MRPL36, ATP5G2, UQCRH, NUP160, ATP5L, UBE2L3, 2310036O22RIK, PSMB1, SUMO2, EIF4H, NPTN, RPS3, RPS11, NDUFA9, SSR4, CCDC56, 1500032L24RIK, NDUFA3, NDUFA2, RPL13A, RBX1, ATP5J2, EEF1A1, RPS26, DNAJC7, SFXN1, ERH, ADNP, ITM2B
124	VDR_ChIP-Seq_THP-1_Human	2.83e-05	-0.67	6.34	NFE2, H2AFY, MRPL36, PYGL, RPL10A, MRPL33, CST3, MARCKS, IFI27, PSAP, CCL3, SIRPA, DEGS1, IRF5, FFAR2, CAMP, LY6E, CTSB
125	NACC1_ChIP-ChIP_MESC_Mouse	1.75e-04	-0.73	5.71	IFITM3, IFITM1, HIST1H2AO, IFITM2, HIST1H2AN, PLD4, UTP11L, MRPL23, NUDT16L1, AI467606, DUSP6, P2RY5, SIRPA, SFXN1, SLC25A5, NDUFV2
126	NANOG_ChIP-PET_MESC_Mouse	1.44e-03	-0.95	5.62	IFITM3, TRUB2, IFITM1, ALAS1, IFITM2, HIBADH, CBFB, GLO1, LST1, CDCA7, CIB1, PYGL, PIK3CG, GSPT1, FGD2, CST3, FTL1, TMSB4X, RPS6KA1, NFE2, TPI1, GPX1, GPX4, 1110020P15RIK, H2AFZ, OSM, UBE2E2, RAB27A, 3110001D03RIK, GLRX1, PGD, STFA1, MARCKS, D10ERTD641E, OSTM1, DNAJC7, LTB4R1, ADNP, SLC25A5, ITM2B, MYO1F
127	GATA4_ChIP-Seq_YYC3_Human	1.84e-07	-0.39	5.57	SLC46A3, COPB2, SAMD9L, ALAS1, CBFB, RPLP1, GLO1, SLC40A1, MGST2, DBI, ETFB, PLAC8, LGALS3, HINT1, ALDH2, RNPEP, PSAP, NPTN, FFAR2, ACADM, NADK, S100A11, BRD3, NFE2, RPS9, ANXA2, ANXA3, SSR3, SSU72, H2AFV, FOS, LYZ, DUSP6, MARCKS, GNB2, DEGS1, ERH
128	PBX1_ChIP-ChIP_OVCAR3_Human	1.11e-05	-0.53	5.5	MTCH1, IFITM1, NDUFB8, CBFB, F13A1, CENPA, MRPL33, LGALS3, ATP5B, HINT1, ALDH2, RPL36AL, CCL3, SIRPA, PGLYRP1, S100A11, TMEM14C, NDUFA9, SEMA4A, RPL41, RPS9, NUP210, NDUFA3, PRG2, NSMCE1, H2AFV, FOS, UTP11L, COX6C, COX6B1, SAP30, POU2AF1, BOLA2, ZYX, CHI3L1, S100A8
129	TCF7_ChIP-Seq_EML_Mouse	8.90e-07	-0.38	4.79	TNFAIP8, RPL31, GSTP1, POMP, MRPL36, CORO1A, HIST2H2AC, MRPL33, UBE2L3, FTL1, TUBB5, TMSB4X, SUMO2, RNPEP, RPS3, HIST1H2AD, CTSB, POLR2L, NFE2, MRPS24, H2AFY, HIST1H2AK, NSMCE1, CYBA, APRT, 1810027O10RIK, DOK3, DNAJC7, GNB2, ARL8A
130	DMRT1_ChIP-Seq_TESTES_Mouse	1.53e-07	-0.32	4.64	SLC46A3, COPB2, YWHAB, RPL10A, IFI30, PSMB10, GABARAP, HSP90B1, PLAC8, RPS14, FTL1, PRDX4, LAMP1, RPS6KA1, SUMO2, NPTN, RPS3, SIRPA, FFAR2, PRKACB, NADK, NDUFA7, H2AFY, 1500032L24RIK, NDUFA2, H2AFV, MRPL23, DUSP6, ATOX1, PPP1CA, SAP30, NME1, GNB2, CDK2AP2, SFXN1, TGFBI, MAPRE1, GAPDH
131	SRF_ChIP-Seq_HL-1_Mouse	1.51e-04	-0.57	4.53	SLC46A3, NDUFB8, GSTP1, 2610039C10RIK, ATP5C1, ETFB, PIGX, ATP5B, FTL1, POLR2G, OSTF1, SERF2, MCL1, TMEM14C, NDUFA7, SEC13, GPX4, 1110020P15RIK, 2700094K13RIK, NSMCE1, RAB27A, HIGD2A, ATP5J2, EEF1G, 0910001L09RIK, 2010107E04RIK
132	TET1_ChIP-Seq_MESC_Mouse	2.11e-07	-0.31	4.38	C1QB, POMP, 1110003E01RIK, 2610039C10RIK, MGST2, ACAA1A, MRPL12, HIST2H2AC, PIGX, 2310036O22RIK, PSAP, VPS35, TIMM8B, RPL41, CCDC56, GPX4, DUSP1, OSM, RAB27A, ATOX1, HIGD2A, PPP1CA, 1810027O10RIK, RPS26, LRG1, FCGR4, GNB2, PGP, CDK2AP2, RNF181, PRTN3, IRF5, TGFBI, PPIA, PRR13
133	EGR1_ChIP-Seq_ERYTHROLEUKEMIA_Human	1.11e-13	-0.16	4.29	MTCH1, TNFRSF13B, WDR1, HIBADH, YWHAB, CIB1, ETFB, ARRB2, MPO, PIK3CG, UBE2L3, ZFP36, LGALS1, ALDH2, LAMP1, RASSF5, RPS6KA1, RNPEP, NPTN, SIRPA, MYEOV2, VPS35, SH3BGRL3, ACADM, PGLYRP1, RPS12, CTSB, BRD3, CD52, MRPS24, H2AFY, NUP210, GPX4, ANXA3, RPS8, RPS5, SSU72, UBE2E2, TALDO1, CYBA, NUDT16L1, DYNLL1, PGD, MMP9, DUSP6, APRT, RBX1, SAP30, EEF1A1, DOK3, BOLA2, LY6D, VDAC1, PRTN3, IRF5, ADNP, RPL29, SLC25A5, AURKAIP1, GAPDH, EIF1B, PPIA, LY6E, TRUB2, GRN, CBFB, MRPS33, PRCP, COX5A, PSMB10, GABARAP, NUP160, GSPT1, HSP90B1, FGD2, C3, CST3, PRDX5, POLR2G, RPS2, NDUFV2, NADK, TXNDC5, SEMA4A, PRG2, MRPL23, PPP1CA, RPL27A, GNB2, LCN2, ZYX, DEGS1, PTPN6, DYNLRB1, MYO1F, CNIH4
134	RUNX1_ChIP-ChIP_JURKAT_Human	4.06e-04	-0.59	4.15	TRUB2, NFE2, RPL41, WDR1, CDCA7, RNASE6, H2AFV, UTP11L, MRPL12, LYZ, CORO1A, NME1, RPL36AL, RASSF5, ACADM, EIF1B, S100A11, LY6E
135	SOX2_ChIP-ChIP_MESC_Mouse	2.19e-04	-0.54	4.12	MCTS1, IFITM1, IFITM2, HIST1H2AN, DUSP1, RPL31, FOS, DYNLL1, 6720456B07RIK, CST3, P2RY5, SIRPA, SFXN1, VDAC1, LY6E, MCL1
136	GATA1_ChIP-Seq_MEL_Mouse	1.59e-06	-0.34	4.11	SLC46A3, 1190017O12RIK, PLD4, PRCP, NUP160, HIST2H2AC, UBL5, ZFP36, LGALS1, LAMP1, ALDH2, RPS6KA1, ARHGDIB, PIP4K2A, RNF130, MCL1, TMEM14C, PSENEN, NFE2, RPS9, GPX1, SIVA1, GPX4, 1500032L24RIK, RNASE6, NSMCE1, RPL13A, 2010107E04RIK, LTB4R1, S100A6, ZYX, RNF181, PRR13
137	ELK3_ChIP-Seq_HUVEC_Human	1.84e-07	-0.27	3.9	IFITM3, WDR1, GSTP1, NCF4, SLC40A1, PRCP, ATP5G2, PSMB10, GSPT1, ATP5L, CST3, PRDX5, ZFP36, RNPEP, SH3BGRL3, ACADM, PRKACB, MCL1, BRD3, SEMA4A, GPX4, DUSP1, SSU72, FOS, UTP11L, PGD, MRPL23, DUSP6, EEF1A1, DNAJC7, CDK2AP2, S100A6, AURKAIP1, GAPDH, CLEC2D, ARL8A, MYO1F
138	PPARG_ChIP-Seq_C3H10T1-2_Mouse	1.24e-03	-0.64	3.87	ALAS1, HIBADH, MRPS24, DUSP1, 2610039C10RIK, ACAA1A, ATP5G2, SFRS1, RAB32, 6720456B07RIK, D10ERTD641E, SUMO2, POLR2J, 2310016M24RIK, NADK
139	EOMES_ChIP-Seq_HESC_Human	5.73e-05	-0.43	3.82	IFITM3, IFITM1, IFITM2, TNFRSF13B, CCDC56, H2AFY, CDCA7, PRCP, PYGL, ATP5G2, HNRNPAB, DUSP6, RPS14, DNAJC7, SIRPA, PTPN6, DEGS1, ACADM, ADNP
140	GATA2_ChIP-Seq_K562_Human	1.46e-04	-0.48	3.82	TNFAIP8, ALAS1, ARL6IP1, SLC40A1, RPL10A, FGD2, ATP5L, CENTD3, ZFP36, HINT1, PSAP, PIP4K2A, SH3BGRL3, NDUFV2, RNF130, S100A11, TXNDC5, CTSB, TMEM14C, BRD3, NFE2, CD52, RPS9, GPX1, HIST1H2AK, SSR3, PRG2, FOS, DUSP6, EEF1A1, RAB32, COX7A2L, DEGS1, ADNP
141	WT1_ChIP-ChIP_Wilms tumor-derived CCG99_11	7.00e-04	-0.58	3.79	EEF1A1, MARCKS, RASSF5, ACADM, ETFB, DUSP6, CTSB
