	Term	p-value	z-score	CS	Related Genes
301	Mp0004130 Abnormal Muscle Cell 	4.67e-01	5.62	-2.63	TXNIP
302	Mp0001727 Abnormal Embryo Implantation 	4.49e-01	5.56	-2.66	PER1
303	Mp0000003 Abnormal Adipose Tissue 	4.58e-01	5.58	-2.67	PRKAR1A
304	Mp0008007 Abnormal Cellular Replicative 	4.58e-01	5.61	-2.69	SKIL
305	Mp0000750 Abnormal Muscle Regeneration 	4.58e-01	5.71	-2.73	CEBPB
306	Mp0006072 Abnormal Retinal Apoptosis 	4.67e-01	5.87	-2.74	PFDN5
307	Mp0010678 Abnormal Skin Adnexa 	4.21e-01	5.65	-2.83	ETS2
308	Mp0003656 Abnormal Erythrocyte Physiolo 	4.31e-01	5.76	-2.88	SLC4A1
309	Mp0010307 Abnormal Tumor Latency 	4.31e-01	5.77	-2.88	EGR1
310	Mp0003567 Abnormal Fetal Cardiomyocyte 	4.31e-01	5.8	-2.9	HOPX
311	Mp0002332 Abnormal Exercise Endurance 	4.31e-01	5.9	-2.95	ADRB2
312	Mp0001879 Abnormal Lymphatic Vessel 	4.31e-01	6.0	-3.0	PLCG2
313	Mp0000465 Gastrointestinal Hemorrhage 	3.92e-01	6.03	-3.22	CXCR4
314	Mp0001873 Stomach Inflammation 	3.92e-01	6.04	-3.23	CTLA4
315	Mp0003693 Abnormal Embryo Hatching 	3.71e-01	6.09	-3.45	GNL3
316	Mp0002396 Abnormal Hematopoietic System 	3.71e-01	6.19	-3.51	LDB1
317	Mp0003279 Aneurysm 	3.61e-01	6.37	-3.72	KLF2
318	Mp0003329 Amyloid Beta Deposits 	7.66e-02	2.51	-3.82	PRNP, SORL1
319	Mp0003045 Fibrosis 	3.39e-01	6.52	-4.09	STAT3
320	Mp0008877 Abnormal Dna Methylation 	3.39e-01	6.6	-4.14	XIST
321	Mp0002909 Abnormal Adrenal Gland 	3.39e-01	6.62	-4.15	PRKAR1A
322	Mp0000383 Abnormal Hair Follicle 	3.28e-01	6.59	-4.16	ETS2
323	Mp0004782 Abnormal Surfactant Physiolog 	3.28e-01	6.69	-4.23	SERPINB1A
324	Mp0005379 Endocrine/Exocrine Gland Phen 	3.17e-01	6.86	-4.48	CCR7
325	Mp0004270 Analgesia 	3.17e-01	7.03	-4.59	KLF7
326	Mp0004043 Abnormal Ph Regulation 	3.05e-01	6.92	-4.64	HBB-B1
327	Mp0003300 Gastrointestinal Ulcer 	2.82e-01	6.54	-4.66	STAT3
328	Mp0005646 Abnormal Pituitary Gland 	3.05e-01	7.01	-4.7	EGR1
329	Mp0005275 Abnormal Skin Tensile 	3.17e-01	7.2	-4.7	SCD1
330	Mp0003787 Abnormal Imprinting 	2.94e-01	6.97	-4.81	XIST
331	Mp0005084 Abnormal Gallbladder Morpholo 	2.94e-01	7.04	-4.87	ACTB
332	Mp0004185 Abnormal Adipocyte Glucose 	2.94e-01	7.25	-5.01	MARK2
333	Mp0009278 Abnormal Bone Marrow 	4.58e-02	2.83	-5.42	MLL1, SOCS3
334	Mp0010030 Abnormal Orbit Morphology 	2.45e-01	6.87	-5.53	LMNA
335	Mp0002638 Abnormal Pupillary Reflex 	2.82e-01	7.78	-5.54	RPL24
336	Mp0008961 Abnormal Basal Metabolism 	5.40e-02	3.05	-5.55	PER1, MARK2
337	Mp0001346 Abnormal Lacrimal Gland 	2.45e-01	7.01	-5.64	CCR7
338	Mp0010352 Gastrointestinal Tract Polyps 	2.45e-01	7.16	-5.77	STAT3
339	Mp0001348 Abnormal Lacrimal Gland 	2.33e-01	7.37	-5.93	CCR7
340	Mp0000013 Abnormal Adipose Tissue 	2.45e-01	7.39	-5.95	PRKAR1A
341	Mp0008995 Early Reproductive Senescence 	3.81e-02	2.94	-6.06	PER1, PFDN5
342	Mp0008438 Abnormal Cutaneous Collagen 	2.45e-01	7.84	-6.31	SCD1
343	Mp0002163 Abnormal Gland Morphology 	2.20e-01	7.91	-6.59	CCR7
344	Mp0002877 Abnormal Melanocyte Morpholog 	2.76e-02	2.89	-6.62	MREG, LMNA
345	Mp0005423 Abnormal Somatic Nervous 	1.94e-01	7.61	-6.91	EGR3
346	Mp0008057 Abnormal Dna Replication 	1.94e-01	7.7	-7.0	REL
347	Mp0003303 Peritoneal Inflammation 	2.44e-02	2.92	-7.0	SOCS3, ST6GAL1
348	Mp0004510 Myositis 	2.44e-02	2.98	-7.13	CEBPB, RELA
349	Mp0003950 Abnormal Plasma Membrane 	1.80e-01	8.1	-7.7	UGCG
350	Mp0002009 Preneoplasia 	1.59e-02	3.13	-8.4	PDCD4, KLF4
