	Term	p-value	z-score	CS	Related Genes
325	ELK1_GM12878_hg19	4.20e-04	-0.31	2.11	TRUB2, RPL31, ATP5C1, PRCP, MRPL12, NUP160, UBE2L3, UBL5, ATP5B, HINT1, RPS3, MYEOV2, OSTF1, CHCHD1, CAMP, PSENEN, NDUFA7, SEC13, SIVA1, GPX4, HIST1H2AH, RPS8, SHFM1, NDUFA2, RNASE6, SSU72, DYNLL1, ATOX1, PPP1CA, ATP5J2, RPS26, EEF1G, PLA2G15, DOK3, EIF3I, S100A6, DYNLRB1, UQCRC2, RPL29, EIF1B
326	TRIM28_HEK293_hg19	8.00e-04	-0.33	2.06	TRUB2, GRN, HIBADH, MRPS33, GSTP1, CDCA7, PRCP, RPL10A, IFI30, UQCRH, RPS4X, ATP5B, RPS14, LAMP1, SH3BGRL3, CHCHD1, TMEM14C, TIMM8B, NDUFA9, SEC13, CCDC56, RPS8, IMP3, SHFM1, SSR3, SSU72, TALDO1, PGD, HIGD2A, CYBASC3, NME1, RAB32, COX7A2L, DNAJC7, RNF181, PTPN6, AURKAIP1, RPL29, CNIH4
327	SMC3_CH12.LX_mm9	8.00e-04	-0.31	1.93	SAMD9L, MRPS33, A930005H10RIK, PLD4, CIB1, RPL10A, ATP5G2, NUP160, CLN5, MRPL33, FGD2, CST3, KRTCAP2, SIRPA, PIP4K2A, OSTF1, MCL1, TXNDC5, TIMM8B, NUP210, MRPS24, DUSP1, MRPL23, PSMB8, NME1, PSMB9, EEF1G, RAB32, EEF1A1, COX7A2L, MARCKS, DOK3, LY6D, S100A6, OCIAD1, PTPN6, CLEC2D, MYO1F, ITM2B
328	TBP_K562_hg19	4.20e-04	-0.28	1.9	IFITM1, ALAS1, ARL6IP1, POMP, PYGL, GABARAP, PSMA7, EEF1B2, UBL5, KRTCAP2, RPL36AL, RASSF5, SUMO2, MYEOV2, POLR2G, RNF130, POLR2J, CHCHD1, BRD3, GPX4, CCDC56, RPS8, NSMCE1, H2AFV, TALDO1, CYBA, ARPC5, DYNLL1, LYZ, ATOX1, CYBASC3, RPS26, RAB32, PLA2G15, EIF3I, ERH, UQCRC2, AURKAIP1, CNIH4, ARL8A
329	YY1_K562_hg19	4.77e-04	-0.28	1.88	MTCH1, HIBADH, GLO1, MRPL36, COX5A, NUP160, RPS14, ATP5B, RPL36AL, SUMO2, RNPEP, PSMB1, EIF4H, RPS3, TMEM208, RPS11, NDUFV2, CHCHD1, NDUFA9, TIMM8B, NFE2, NDUFA7, RPL41, SEPT11, TPI1, MRPS24, CCDC56, RPS8, NDUFA3, NDUFA2, RPL13A, NUDT16L1, PGD, MRPL23, PPP1CA, ATP5J2, APRT, CYBASC3, RBX1, RPS26, EEF1A1, EEF1G, RPS25, ERP29, RNF181, UQCRC2, AURKAIP1
330	NRF1_SK-N-SH_hg19	8.00e-04	-0.29	1.82	SLC46A3, ANAPC13, NDUFB8, ALAS1, WDR1, RPLP1, MRPL36, DBI, CIB1, ARRB2, RPS4X, LGALS3, PRDX4, RPS6KA1, PSMB1, RNF130, MCL1, TMEM14C, TXNDC5, NDUFA9, BRD3, SEPT11, SSR4, RPS5, NDUFA3, TALDO1, UTP11L, DYNLL1, NUDT16L1, PGD, SAP30, COX6B1, RBX1, APRT, EEF1G, RPS25, TSPAN14, CDK2AP2, IRF5
331	CTCF_lung_mm9	8.00e-04	-0.29	1.79	SLC46A3, SAMD9L, MRPS33, GSTP1, ATP5C1, PRCP, ARRB2, RPL10A, CLN5, MRPL33, RPS6KA1, TMEM208, NDUFV2, NFE2, SSR4, NUP210, DUSP1, RPS5, HIST1H2AK, RPL13A, CYBA, MRPL23, ATOX1, NME1, PPP1CA, CYBASC3, RAB32, RPS26, 2010107E04RIK, 1810022K09RIK, SELL, BOLA2, ZYX, RNF181, ADNP, AURKAIP1, SLC25A5, CLEC2D, PRR13
332	TRIM28_U2OS_hg19	8.00e-04	-0.29	1.79	GRN, TNFAIP8, RPL31, MRPS33, DBI, GLRX, RPL10A, MRPL12, COX5A, UQCRH, CLN5, MRPL33, RPS4X, ATP5B, HINT1, RPL36AL, RPS3, TMEM208, CHCHD1, TMEM14C, MCTS1, TIMM8B, RPS9, RPL41, SEC13, CCDC56, SHFM1, NDUFA2, SSU72, RPL13A, FOS, COX6B1, ATP5J2, RPS26, EEF1G, DNAJC7, OCIAD1, AURKAIP1, CNIH4
333	SMC3_HeLa-S3_hg19	8.00e-04	-0.27	1.72	IFITM3, GLO1, DBI, MRPL12, COX5A, UBE2L3, RPS4X, CST3, PRDX4, RASSF5, PSAP, PIP4K2A, NDUFV2, RNF130, CHCHD1, CAMP, TMEM14C, NFE2, SEPT11, GPX1, GPX4, RPS8, NDUFA2, NSMCE1, TALDO1, UBE2E2, DYNLL1, NUDT16L1, RBX1, ATP5J2, NME1, RPS26, PLA2G15, IL1B, EIF3I, OCIAD1, SFXN1, RPL29, S100A8
334	E2F4_MCF 10A_hg19	8.00e-04	-0.27	1.72	IFITM3, TNFAIP8, NDUFB8, IFITM1, RPL31, RPLP1, GLRX, ATP5G3, IFI30, UBE2L3, RPS4X, LGALS3, KRTCAP2, LAMP1, RNPEP, RPS3, MYEOV2, TMEM208, PIP4K2A, NDUFV2, B2M, POLR2L, CTSB, TIMM8B, NFE2, SEC13, NDUFA7, GPX4, IMP3, DUSP6, ATP5J2, COX6B1, PPP1CA, IFI27, CHI3L1, SFXN1, IRF5, ERH, SLC25A5
335	MAX_myocyte_mm9	9.65e-04	-0.28	1.68	GRN, A930005H10RIK, MRPL36, ATP5G2, GABARAP, ATP5L, LGALS3, EIF4H, TMEM208, RPS2, RPS11, SEC11C, RPS12, POLR2L, NDUFA7, SEPT11, RPS9, RPS5, RPL13A, MRPL23, NME1, HIGD2A, COX7A2L, ERH, VDAC1, PPIA
336	NR2C2_GM12878_hg19	1.58e-03	-0.29	1.66	TIMM8B, RPL31, RPS5, NEDD8, MRPL36, PGD, MRPL33, RPS26, EEF1B2, PLA2G15, RPS14, RPS25, UBL5, DYNLRB1, RPL29, CHCHD1
337	NRF1_H1-hESC_hg19	8.00e-04	-0.26	1.65	SLC46A3, MTCH1, COPB2, GRN, ALAS1, HIBADH, MRPS33, ATP5C1, MRPL36, DBI, ETFB, ATP5G3, RPL10A, MRPL12, PSMB10, ATP5L, HINT1, LAMP1, RPS2, TIMM8B, PSENEN, NFE2, SEPT11, NUP210, DUSP1, NUDT16L1, DYNLL1, HNRNPAB, ATOX1, RBX1, HIGD2A, SAP30, EEF1G, OSTM1, S100A6, PTPN6, DYNLRB1, RPL29, GAPDH
338	RAD21_MEL cell line_mm9	7.59e-04	-0.26	1.64	SLC46A3, SAMD9L, HIBADH, ARRB2, ATP5G2, RPL10A, UBE2L3, MRPL33, RPS14, KRTCAP2, B2M, TPI1, SSR4, NUP210, DUSP1, RPS5, SSR3, NSMCE1, H2AFV, RPL13A, CYBA, DYNLL1, NME1, ATP5J2, RAB32, PLA2G15, 2010107E04RIK, DNAJC7, S100A6, ERH, UQCRC2, ADNP, AURKAIP1, EIF1B, PRR13, GRN, MRPS33, PRCP, MRPL12, UQCRH, CLN5, TMEM208, NDUFV2, POLR2J, SERF2, NDUFA3, RAB27A, MRPL23, PPP1CA, CYBASC3, RPS26, 1810022K09RIK, SELL, ZYX, DEGS1, CLEC2D
339	TAF1_ECC-1_hg19	9.05e-04	-0.26	1.62	ANAPC13, TNFAIP8, YWHAB, MRPS33, ATP5C1, MRPL36, ATP5G3, PIGX, EEF1B2, PRDX4, PSAP, HIST1H2AD, MYEOV2, NDUFV2, PRKACB, CHCHD1, TIMM8B, RPS9, NDUFA7, CCDC56, MRPS24, RPS8, NDUFA3, NSMCE1, FOS, PGD, NME1, EEF1A1, GNB2
340	NRF1_K562_hg19	8.00e-04	-0.25	1.59	COPB2, ALAS1, HIBADH, WDR1, POMP, ATP5C1, DBI, ETFB, ATP5G3, ARRB2, PYGL, RPL10A, MRPL12, ATP5L, RPS4X, HINT1, KRTCAP2, PSAP, RPS6KA1, TMEM208, MCL1, BRD3, PSENEN, NFE2, SEPT11, ARPC5, NUDT16L1, DYNLL1, ATOX1, RBX1, SAP30, HIGD2A, APRT, COX6B1, RPS26, RAB32, EEF1G, VDAC1, DYNLRB1
341	E2F4_MEL cell line_mm9	1.95e-03	-0.28	1.54	SIVA1, DUSP1, 2700094K13RIK, NSMCE1, CDCA7, H2AFV, ATP5J2, PRDX4, TUBB5, 2310036O22RIK, PGP, HIST1H2AD, ERH, HIST1H2AF, PPIA
342	TAF1_SK-N-SH_hg19	1.18e-03	-0.26	1.53	COPB2, NDUFB8, TNFAIP8, ATP5C1, CENPA, ATP5B, UBL5, ZFP36, ALDH2, MYEOV2, POLR2G, RPS11, CHCHD1, NDUFA9, SEPT11, GPX1, SIVA1, GPX4, CCDC56, SSR3, NSMCE1, RPL13A, UTP11L, ATOX1, DUSP6, NME1, SFXN1
343	CREB1_ECC-1_hg19	8.81e-04	-0.24	1.51	VCP, HIBADH, RPL31, MRPS33, CIB1, MRPL12, NUP160, EEF1B2, ATP5B, PSMB1, RPS3, TMEM208, RPS2, RPS11, B2M, MCTS1, RPS9, NDUFA7, RPL41, SEC13, SIVA1, RPS8, DUSP1, HIST1H2AK, SSR3, NSMCE1, RPL13A, UTP11L, FOS, RPS26, EIF3I, ERH, RPL29, MAPRE1, AURKAIP1
344	SIX5_H1-hESC_hg19	1.43e-03	-0.26	1.5	GLO1, NEDD8, UQCRH, GSPT1, HSP90B1, RPS3, TMEM208, RPS11, SEC11C, PSENEN, RPL41, CCDC56, NDUFA3, SSR3, UTP11L, HIGD2A, SAP30, ATP5J2, RPS26, RPS25, GNB2, ERH, UQCRC2, RPL29, AURKAIP1, EIF1B, CNIH4
345	PBX3_SK-N-SH_hg19	7.60e-04	-0.24	1.49	SLC46A3, IFITM3, ANAPC13, HIBADH, WDR1, ARL6IP1, CORO1A, CENPA, COX5A, HIST2H2AC, ATP5B, RPL36AL, RASSF5, ARHGDIB, PSAP, VPS35, RPS2, RPS11, MCL1, POLR2L, MCTS1, SEPT11, TPI1, SSR4, DUSP1, HIST1H2AK, SSR3, NSMCE1, H2AFV, FOS, PGD, HNRNPAB, CYBASC3, RBX1, COX6B1, EEF1G, RPS26, GNB2, DYNLRB1, PRR13
346	TEAD4_K562_hg19	1.03e-03	-0.25	1.49	ANAPC13, IFITM2, HIBADH, ATP5G3, MRPL12, RPL10A, UQCRH, NUP160, MRPL33, RPS4X, FCRLA, EEF1B2, RPS2, RPS11, POLR2J, MCTS1, RPS9, RPL41, CCDC56, H2AFZ, SHFM1, NDUFA2, RPL13A, FOS, HIGD2A, RPS26, RPL29, AURKAIP1, PRR13
347	POLR2A_myocyte_mm9	8.00e-04	-0.24	1.48	IFITM3, SLC46A3, COPB2, GRN, ALAS1, IFITM2, ARL6IP1, POMP, GABARAP, PIGX, CST3, ZFP36, RPL36AL, PSMB1, 2310036O22RIK, MYEOV2, SH3BGRL3, CHCHD1, SERF2, S100A11, MCTS1, TIMM8B, SEPT11, H2AFY, SSR4, DUSP1, SSR3, 2700094K13RIK, NDUFA2, FOS, UTP11L, PGD, PLA2G15, RAB32, GNB2, CDK2AP2, RNF181, EIF1B, PRR13
348	WRNIP1_GM12878_hg19	1.48e-03	-0.26	1.46	TRUB2, IFITM1, NDUFB8, HIBADH, ATP5C1, RPL10A, UQCRH, ATP5L, KRTCAP2, HINT1, LAMP1, PSAP, CCL3, SH3BGRL3, RPS2, MCTS1, CD52, SEPT11, NDUFA7, SIVA1, CCDC56, HIST1H2AH, NDUFA2, NSMCE1, FOS, MPEG1, MARCKS, LRG1, DNAJC7, POU2AF1, EIF3I, IL1B, CDK2AP2, UQCRC2, AURKAIP1, PPIA, CLEC2D, CNIH4
349	EGR1_ECC-1_hg19	7.91e-04	-0.23	1.46	ANAPC13, HIBADH, CBFB, WDR1, MRPS33, CIB1, ARRB2, COX5A, UQCRH, PIGX, UBE2L3, LAMP1, SUMO2, TMEM208, RPS2, ACADM, RPS11, SERF2, POLR2L, CTSB, SEPT11, ANXA3, SSR3, RPL13A, ARPC5, PGD, MRPL23, NME1, ATP5J2, APRT, RBX1, EEF1A1, PLA2G15, SPCS1, DNAJC7, PGP, ZYX, ERH, DEGS1, IRF5, DYNLRB1, AURKAIP1, EIF1B, GAPDH
350	HCFC1_ES-E14_mm9	8.00e-04	-0.23	1.42	ANAPC13, GRN, NDUFB8, WDR1, HIBADH, YWHAB, MRPS33, POMP, A930005H10RIK, CIB1, MRPL12, PIGX, KRTCAP2, LAMP1, RPL36AL, MYEOV2, RPS2, CHCHD1, PRKACB, SERF2, BRD3, RPS9, SSR4, RPS8, NDUFA2, RPL13A, H2AFV, FOS, UTP11L, ATOX1, HIGD2A, COX6B1, EEF1G, PLA2G15, COX7A2L, 2010107E04RIK, UQCRC2, RPL29, CNIH4
351	POLR2A_GM12891_hg19	4.24e-04	-0.21	1.4	SLC46A3, ALAS1, ARL6IP1, IFI30, UBE2L3, MRPL33, UBL5, RASSF5, HIST1H2AD, MYEOV2, CHCHD1, CD52, GPX1, FCER1G, GPX4, ANXA2, DUSP1, HIST1H2AK, H2AFV, TALDO1, DYNLL1, PGD, NUDT16L1, ATP5J2, COX6B1, PLA2G15, ERP29, ERH, UQCRC2, PRR13, COPB2, POMP, CFP, COX5A, UQCRH, ATP5L, FGD2, CST3, PLAC8, PRDX4, POLR2G, SEC11C, POLR2L, NDUFA9, NDUFA7, SIVA1, OSM, ATOX1, HIGD2A, PPP1CA, SPCS1, SELL, GNB2, CDK2AP2, CNIH4
352	POLR2A_GM18526_hg19	8.00e-04	-0.22	1.4	COPB2, ANAPC13, NDUFB8, IFITM1, ALAS1, TNFRSF13B, ARL6IP1, YWHAB, MRPS33, MRPL36, PSMA7, PIGX, PSAP, MYEOV2, HIST1H2AD, CHCHD1, RPL41, NDUFA7, GPX1, NUP210, MRPS24, ANXA2, IMP3, SSR3, NSMCE1, SSU72, UBE2E2, TALDO1, NUDT16L1, PGD, COX6B1, ATP5J2, SAP30, PPP1CA, OSTM1, EIF3I, GNB2, ERH, PRR13
353	NFYB_GM12878_hg19	8.00e-04	-0.22	1.36	COPB2, ANAPC13, HIBADH, RPLP1, NCF4, GLRX, PRCP, IFI30, COX5A, CENPA, FGD2, FCRLA, PLAC8, UBL5, ATP5B, LAMP1, RPL36AL, TMSB4X, RPS6KA1, SUMO2, CHCHD1, RPL41, SEPT11, GPX1, GPX4, NDUFA3, NDUFA2, NSMCE1, TALDO1, UTP11L, PGD, COX6B1, ATP5J2, PLA2G15, RPS25, OCIAD1, DYNLRB1, CNIH4, PRR13
354	CTCF_spleen_hg19	8.00e-04	-0.21	1.34	VCP, IFITM2, ATP5C1, PRCP, ATP5G3, ARRB2, MRPL12, PSMA7, UQCRH, PLAC8, UBL5, PRDX4, RPL36AL, PSAP, PSMB1, MYEOV2, POLR2G, NDUFV2, CHCHD1, RPS12, SEC11C, PSENEN, NDUFA7, GPX1, SIVA1, SHFM1, RPS5, NSMCE1, RAB27A, TALDO1, ARPC5, PGD, HNRNPAB, ATOX1, ATP5J2, EIF3I, GNB2, ERH, ARL8A
355	PML_MCF-7_hg19	1.55e-03	-0.24	1.34	RPS9, NDUFA7, WDR1, RPS8, RPL31, DUSP1, RPLP1, RPL13A, RPL10A, COX5A, PIGX, PPP1CA, APRT, CST3, LGALS3, UBL5, RPL36AL, ERH, SLC25A5, GAPDH, PPIA
356	SP1_K562_hg19	1.30e-03	-0.22	1.27	MTCH1, GRN, VCP, HIBADH, ARL6IP1, DBI, ETFB, CENPA, HSP90B1, ATP5B, VPS35, RPS2, GPX4, RPS8, HIST1H2AH, DUSP1, HIST1H2AK, SSR3, H2AFV, PGD, HNRNPAB, COX6B1, EEF1A1, CDK2AP2, PGP, AURKAIP1, PPIA
357	STAT1_K562_hg19	2.48e-03	-0.23	1.23	IFITM3, IFITM1, SAMD9L, IFI27, LAMP1, RAB27A, B2M, NADK, PSMB8, S100A11, UBE2L3
358	YY1_HepG2_hg19	2.38e-03	-0.22	1.17	RPL41, CCDC56, YWHAB, NDUFA3, NSMCE1, UTP11L, PGD, NUDT16L1, MRPL33, NME1, HIST2H2AC, ATP5J2, RPS14, MARCKS, ERP29, EIF4H, TMEM208, RNF181, SLC25A5, GAPDH, CHCHD1
359	POLR2AphosphoS2_K562_hg19	7.18e-04	-0.18	1.14	IFITM1, ALAS1, IFITM2, YWHAB, CIB1, ETFB, RPL10A, PIK3CG, MRPL33, UBE2L3, NPTN, MYEOV2, PIP4K2A, PGLYRP1, CHCHD1, CD177, CTSB, BRD3, CD52, FCER1G, GPX4, MRPS24, H2AFY, IMP3, SSU72, H2AFV, TALDO1, FOS, DYNLL1, COX6B1, RBX1, RAB32, DOK3, S100A6, PGP, AURKAIP1, MAPRE1, GAPDH, PPIA, COPB2, NDUFB8, CDCA7, MGST2, PRCP, GLRX, FPR2, UQCRH, PSMB10, ATP5L, CST3, EIF4H, POLR2G, NDUFV2, RNF130, S100A11, NDUFA7, RPL41, NDUFA3, RAB27A, ATOX1, PPP1CA, OSTM1, DEGS1, CNIH4
360	ELF1_K562_hg19	1.43e-03	-0.19	1.1	MTCH1, ARL6IP1, ETFB, ARRB2, CENPA, GABARAP, EEF1B2, TMSB4X, PSAP, RPS3, POLR2G, VPS35, RNF130, POLR2J, BRD3, TIMM8B, NFE2, NDUFA7, CCDC56, SIVA1, MRPS24, NSMCE1, HNRNPAB, ATOX1, APRT, GNB2, CNIH4, ARL8A
361	NR3C1_A549_hg19	2.56e-03	-0.21	1.1	GLRX, ETFB, PYGL, ATP5G3, GSPT1, HIST2H2AC, C3, CST3, ZFP36, LAMP1, TMSB4X, MYEOV2, RPS11, RNF130, POLR2L, RPS12, SEC13, GPX4, ANXA2, DUSP1, HIST1H2AK, SSU72, UBE2E2, FOS, DUSP6, APRT, SAP30, EEF1A1, MARCKS, COX7A2L, ALOX5AP, BOLA2, S100A6, ADNP, GAPDH
362	THAP1_K562_hg19	1.25e-03	-0.18	1.04	MTCH1, TRUB2, MRPL36, CIB1, MRPL12, PIGX, UBE2L3, ZFP36, LAMP1, PSMB1, NPTN, RPS2, RPS11, POLR2L, RPS12, SIVA1, IMP3, RPS5, SSU72, RPL13A, CYBA, ARPC5, PGD, PPP1CA, COX6B1, EEF1A1, RPS26, SPCS1, OCIAD1, ERP29, PGP, ERH, AURKAIP1, PPIA, EIF1B
363	SP1_HCT116_hg19	1.29e-03	-0.17	1.02	SLC46A3, VCP, HIBADH, ARL6IP1, YWHAB, GLO1, CENPA, HSP90B1, HIST2H2AC, ATP5B, UBL5, NPTN, HIST1H2AD, VPS35, RPS2, TMEM14C, RPS12, HIST1H2AI, SIVA1, HIST1H2AH, ANXA3, HIST1H2AK, SSR3, H2AFV, UTP11L, PGD, HNRNPAB, DUSP6, RBX1, COX6B1, PGP, AURKAIP1
364	TBP_HepG2_hg19	8.00e-04	-0.15	0.95	ANAPC13, TNFAIP8, ALAS1, HIBADH, WDR1, POMP, HP, PRCP, DBI, GABARAP, MRPL33, EEF1B2, PLAC8, ATP5B, LGALS3, KRTCAP2, SUMO2, NPTN, TMEM208, MYEOV2, RNF130, POLR2J, B2M, NDUFA9, BRD3, TIMM8B, MRPS24, GPX4, RPS5, NSMCE1, TALDO1, RPL13A, COX6B1, RAB32, RPS26, PLA2G15, LRG1, ZYX, AURKAIP1
365	SMARCC1_HeLa-S3_hg19	1.48e-03	-0.16	0.94	COPB2, ANAPC13, TNFAIP8, ALAS1, HIBADH, PRCP, PYGL, ETFB, IFI30, ATP5G2, HSP90B1, C3, HINT1, PRDX5, TMSB4X, RNPEP, NPTN, TMEM14C, NFE2, MRPS24, ANXA3, RAB27A, ARPC5, PGD, PSMB8, DUSP6, CYBASC3, LRG1, DNAJC7, SLPI, RPL27A, ZYX, CDK2AP2, ERP29, LCN2, VDAC1, S100A9, PRR13
366	MAX_H1-hESC_hg19	8.72e-04	-0.15	0.9	MTCH1, HIBADH, ARL6IP1, MRPL36, ARRB2, ATP5G3, RPL10A, IFI30, LAMP1, TMSB4X, HIST1H2AD, SH3BGRL3, ACADM, CHCHD1, TMEM14C, PSENEN, RPS9, SEC13, H2AFY, RPS8, SSR3, NSMCE1, UTP11L, PGD, SAP30, RBX1, APRT, ATP5J2, NME1, PLA2G15, DNAJC7, AURKAIP1, PRR13, ANAPC13, TRUB2, GRN, MRPS33, MRPL12, CENPA, COX5A, ATP5L, PRDX4, TMEM208, POLR2G, RPS2, NDUFV2, NDUFA7, SHFM1, NDUFA2, HIGD2A, RPS26, RPS25, OSTM1, EIF3I, OCIAD1
367	ZEB1_GM12878_hg19	2.57e-03	-0.17	0.89	NDUFA9, TNFRSF13B, RPS5, MRPS33, NSMCE1, RPL13A, ARRB2, IFI30, RPL10A, NUP160, FGD2, UBL5, MARCKS, HINT1, KRTCAP2, POU2AF1, TMSB4X, TMEM208, GAPDH, POLR2L
368	PML_GM12878_hg19	2.50e-03	-0.16	0.86	COPB2, IFITM1, ARL6IP1, POMP, CD79B, CST3, EEF1B2, ARHGDIB, PSAP, CHCHD1, POLR2L, NDUFA9, SEPT11, MRPS24, SSR3, RNASE6, UTP11L, DYNLL1, NUDT16L1, HNRNPAB, COX6B1, EIF3I, PTPN6, CLEC2D, CNIH4
369	RAD21_HepG2_hg19	1.24e-03	-0.15	0.86	ALAS1, HIBADH, MRPS33, CDCA7, HP, MGST2, PRCP, MRPL12, RPL10A, GSPT1, MRPL33, CST3, C3, RPS4X, KRTCAP2, HINT1, PRDX5, ALDH2, TMEM208, POLR2G, MCL1, TMEM14C, TIMM8B, NFE2, SEC13, NDUFA7, SEPT11, MRPS24, CCDC56, GPX4, DUSP1, SHFM1, NDUFA2, NSMCE1, FOS, DYNLL1, LYZ, DUSP6, COX6B1, PPP1CA, NME1, RAB32, LRG1, SELL, GNB2, ERP29, VDAC1, RPL29
370	GABPA_HeLa-S3_hg19	1.31e-03	-0.14	0.83	TRUB2, WDR1, RPL31, YWHAB, RPLP1, MRPS33, POMP, ATP5C1, MRPL12, NUP160, MRPL33, CLN5, EEF1B2, ATP5B, RPS14, UBL5, RPL36AL, PSMB1, RPS3, TMEM208, MYEOV2, MCL1, MCTS1, TIMM8B, PSENEN, RPL41, SEC13, RPS5, NDUFA2, SSR3, NSMCE1, UTP11L, ARPC5, MRPL23, CYBASC3, NME1, HIGD2A, RPS26, RPS25, EIF3I, OCIAD1, RPL29, AURKAIP1, EIF1B
371	BHLHE40_K562_hg19	1.48e-03	-0.14	0.79	TRUB2, IFITM2, MRPS33, RPLP1, MRPL12, NUP160, PSMB10, EEF1B2, C3, RPS4X, UBL5, RNPEP, RPS3, TMEM208, TMEM14C, NFE2, RPL41, RPS9, CCDC56, SIVA1, RPS8, NDUFA2, TALDO1, ARPC5, FOS, DYNLL1, HNRNPAB, ATOX1, HIGD2A, COX6B1, CYBASC3, APRT, EEF1A1, RPS26, IFI27, PTPN6, RPL29, AURKAIP1
372	ZBTB33_SK-N-SH_hg19	2.24e-03	-0.15	0.78	COPB2, ATP5C1, MRPL12, RPL10A, HIST2H2AC, PRDX4, LAMP1, NPTN, HIST1H2AD, RPS2, RPS11, PSENEN, RPS9, NDUFA7, RPL41, HIST1H2AI, SSR4, HIST1H2AH, IMP3, HIST1H2AK, HIGD2A, EEF1G, RPL27A, ERH, ADNP, AURKAIP1
373	GATA3_A549_hg19	2.97e-03	-0.15	0.76	MTCH1, ANAPC13, LAMP1, MRPS24, GNB2, UQCRC2, FOS, RPL10A, UQCRH, POLR2L
374	ZNF263_HEK293_hg19	1.48e-03	-0.13	0.73	SLC46A3, NDUFB8, GRN, IFITM2, ARL6IP1, MRPS33, RPLP1, POMP, CDCA7, DBI, IFI30, COX5A, SUMO2, HIST1H2AD, MYEOV2, OSTF1, CHCHD1, NDUFA9, NFE2, CCDC56, SIVA1, ANXA3, RPS8, NDUFA2, SSU72, HNRNPAB, ATOX1, RPS26, EEF1A1, OSTM1, DNAJC7, GNB2, RPL27A, ZYX, RNF181, IRF5, SLC25A5, RPL29
375	REST_HeLa-S3_hg19	2.61e-03	-0.14	0.72	RPL31, RPLP1, CIB1, FGD2, PRDX5, RASSF5, TMSB4X, RPS3, RPS2, NDUFV2, S100A11, MCL1, SEC11C, POLR2L, RPL41, H2AFZ, DUSP1, HNRNPAB, SAP30, NME1, RPS26, OSTM1, RPL27A, ERH, RPL29
376	JUND_CH12.LX_mm9	2.78e-03	-0.14	0.72	SLC46A3, GRN, TNFRSF13B, GLO1, GLRX, PIK3CG, FGD2, RPS4X, LGALS1, TUBB5, RPL36AL, ARHGDIB, PSMB1, MCL1, SEC11C, CD52, RPS9, DUSP1, H2-AA, PSMB8, HIGD2A, NME1, ATP5J2, FCGR4, POU2AF1, OCIAD1, PGP, CNIH4, H2-AB1
377	PRDM1_HeLa-S3_hg19	2.06e-03	-0.13	0.68	ANAPC13, VCP, TNFAIP8, ARL6IP1, POMP, RPL10A, PSMB10, HSP90B1, RPS14, LGALS3, TMSB4X, RASSF5, RNPEP, HIST1H2AD, B2M, SERF2, MCL1, BRD3, SSR4, SIVA1, HIST1H2AH, H2AFV, COX6C, PSMB8, EEF1A1, SPCS1, PGP, S100A6, OCIAD1, ERH, UQCRC2, ARL8A
378	SRF_myocyte_mm9	1.63e-03	-0.12	0.68	IFITM3, MTCH1, HIBADH, WDR1, GSTP1, ATP5G3, ATP5G2, RPL10A, MRPL12, NUP160, EEF1B2, ZFP36, PSAP, PSMB1, RPS11, NDUFV2, PRKACB, MCL1, TMEM14C, RPL41, SIVA1, GPX4, H2AFZ, FOS, ARPC5, DUSP6, EEF1G, TSPAN14, ZYX, ERH, MAPRE1, PPIA, GAPDH
379	MYOD1_myocyte_mm9	1.00e-03	-0.11	0.65	IFITM3, HIBADH, YWHAB, DBI, CIB1, ARRB2, ATP5G2, ZFP36, LGALS1, LAMP1, 2310036O22RIK, RNPEP, ARHGDIB, PIP4K2A, SH3BGRL3, CHCHD1, TPI1, NUP210, H2AFY, DUSP1, NSMCE1, TALDO1, UBE2E2, H2AFV, FOS, DYNLL1, NME1, PLA2G15, EEF1A1, COX7A2L, DNAJC7, FCGR4, ERP29, MAPRE1, EIF1B, ANAPC13, CBFB, GSTP1, A930005H10RIK, PRCP, GLRX, COX5A, GSPT1, NDUFV2, POLR2L, TXNDC5, AI467606, OSTM1, GNB2, EIF3I, CDK2AP2, PTPN6, DEGS1, CLEC2D, ITM2B
380	TCF7L2_MCF-7_hg19	2.68e-03	-0.12	0.65	SLC46A3, TRUB2, ANAPC13, ARL6IP1, RPLP1, GSTP1, MGST2, PRCP, ATP5G2, CENPA, UQCRH, NUP160, GSPT1, ATP5L, UBL5, PRDX5, RASSF5, TMSB4X, PSMB1, FFAR2, RPS11, SERF2, MCTS1, ANXA2, RPS8, H2AFZ, ANXA3, SSR3, RPL13A, FOS, ATOX1, DNAJC7, GNB2, ERH, DEGS1, UQCRC2, MAPRE1
381	JUND_GM12878_hg19	2.80e-03	-0.12	0.63	BRD3, ANAPC13, MTCH1, SEPT11, MRPS24, GPX4, DUSP1, OSM, PRCP, FOS, PSMA7, UQCRH, CLN5, PRDX5, MARCKS, GNB2, CCL3, UQCRC2, POLR2L
382	JUN_CH12.LX_mm9	2.82e-03	-0.12	0.63	GRN, MRPS33, PLD4, ARRB2, CFP, NUP160, PIK3CG, LGALS1, TMSB4X, PSMB1, RPS11, SEC11C, MCL1, CD52, RPS9, DUSP1, SSR3, OSM, OOSP1, H2-AA, PSMB8, HIGD2A, NME1, MARCKS, FCGR4, POU2AF1, ZYX, OCIAD1, PGP, ERP29, CNIH4, H2-AB1
